# id z zbest use_grism1 s0 s1 Ha_flux Ha_error Ha_scale_to_photom Ha_EQW_obs Ha_EQW_obs_err OIII_flux OIII_error OIII_scale_to_photom OIII_EQW_obs OIII_EQW_obs_err OIIIx_flux OIIIx_error OIIIx_scale_to_photom OIIIx_EQW_obs OIIIx_EQW_obs_err OII_flux OII_error OII_scale_to_photom OII_EQW_obs OII_EQW_obs_err uvj_flag sn_F160W sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta
20210.0 0.85893 0.862 1.0 -0.091 2.063 6.21 1.33 1.455 332.971117794 102.268509304 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 18.9073208169 0.90036 0.29346 0.6069 2692300000.0 2530900000.0 1.0 0.8589 2.0 7.129 18.86 2559700000.0 1687300000.0 -1.67
23140.0 1.11488 1.115 1.0 0.03 0.952 57.48 2.17 0.978 332.118134362 14.6154864579 3.35 11.45 1.266 17.4950824633 97.5374489333 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 94.6787446358 38.221 32.529 5.6927 298430000000.0 23740000000.0 0.0 1.1149 2.0 337.1 19.26 22191000000.0 15826000000.0 -1.57
18940.0 1.17711 1.178 1.0 -0.086 0.565 8.97 1.2 1.077 238.802816578 37.9126456633 0.0 0.0 1.255 0.0 0.895682808861 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 46.1197818995 2.3853 1.4947 0.89054 13713000000.0 3713700000.0 1.0 1.1771 2.0 12.61 21.73 2197700000.0 2475800000.0 -0.63
8115.0 1.02385 1.024 1.0 -0.172 0.471 8.27 1.51 1.218 159.789510092 30.3184524545 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 43.7175842918 7.3599 5.0315 2.3284 46161000000.0 9709600000.0 0.0 1.0238 2.0 72.12 23.99 9880800000.0 6473100000.0 -1.67
22965.0 1.26144 1.261 1.0 -0.412 0.082 5.49 1.35 1.503 169.241722089 44.2151903212 0.06 0.2 1.537 1.12317815197 7.0928258101 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 61.8614744937 7.2084 4.4762 2.7322 41066000000.0 11394000000.0 0.0 1.2614 2.0 27.44 10.44 11774000000.0 7595700000.0 -1.75
14658.0 1.08966 1.09 1.0 -0.179 1.319 5.63 0.99 1.228 263.717542567 55.7028416106 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 30.7142943272 -99.0 -99.0 1.4836 -99.0 6186800000.0 2.0 1.0897 2.0 -7.724 24.39 7093100000.0 4124500000.0 -1.89
12528.0 0.88985 0.888 1.0 -0.16 -0.529 6.42 1.27 1.101 170.500304257 37.1987194751 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 29.7598077523 2.0828 0.84821 1.2346 7781700000.0 5148300000.0 1.0 0.8899 2.0 19.26 28.73 5914900000.0 3432200000.0 -1.89
10490.0 1.48557 1.486 1.0 -0.181 0.326 8.01 1.16 1.14 250.566268502 49.8034656035 6.89 1.67 1.245 136.701038394 37.8585193738 0.0 0.0 1.302 0.0 0.0321857763008 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 41.1287998918 -99.0 -99.0 3.6327 -99.0 15149000000.0 2.0 1.4856 2.0 -34.6 25.94 15557000000.0 10099000000.0 -1.72
8229.0 1.16842 1.168 1.0 -0.069 -0.143 9.62 0.91 1.073 156.699347912 16.8786489702 1.07 2.14 1.033 9.88277178775 20.0053495172 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 67.9084522462 12.568 9.254 3.3141 84899000000.0 13820000000.0 0.0 1.1684 2.0 80.54 24.68 14239000000.0 9213500000.0 -1.61
19004.0 0.74456 0.744 1.0 -0.046 1.549 6.02 2.17 1.429 257.165130463 117.771816389 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.3663709922 0.54011 0.19451 0.34559 1784500000.0 1441200000.0 1.0 0.7446 2.0 5.913 19.72 1307000000.0 960790000.0 -1.6
15057.0 1.43513 1.435 1.0 -0.038 0.774 23.27 3.91 0.937 182.257210087 31.2878573218 10.24 3.96 1.156 61.3314278909 22.4875058005 0.0 0.0 1.286 0.0 0.0123196708184 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 64.5490924068 27.759 19.532 8.2276 179190000000.0 34310000000.0 0.0 1.4351 2.0 73.87 18.37 30433000000.0 22873000000.0 -1.48
21562.0 0.70318 0.698 1.0 -0.355 0.81 12.37 2.67 1.712 329.794854331 110.68706772 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 31.8334028746 1.8155 0.92291 0.89255 8467000000.0 3722100000.0 0.0 0.7032 2.0 31.81 20.94 4312800000.0 2481400000.0 -1.93
5191.0 1.22777 1.228 1.0 -0.107 0.806 21.7 0.81 1.075 299.766133847 15.966639285 33.52 2.1 1.337 339.550312644 32.8175709342 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 98.4224587378 10.185 5.9431 4.2416 54523000000.0 17688000000.0 0.0 1.2278 2.0 41.48 21.84 17411000000.0 11792000000.0 -1.6
23698.0 0.95619 0.957 1.0 -0.108 1.246 6.37 1.18 1.24 192.874925237 41.9846742903 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 56.5155245431 3.3337 2.6588 0.67496 24393000000.0 2814700000.0 0.0 0.9562 2.0 48.95 19.96 2062100000.0 1876400000.0 -1.19
16718.0 0.7914 0.787 1.0 -0.04 -0.125 9.15 3.93 1.019 140.108295188 61.175616836 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 31.0751214029 2.8199 1.7061 1.1138 15653000000.0 4644500000.0 0.0 0.7914 2.0 45.87 25.29 4659900000.0 3096300000.0 -1.62
14391.0 0.76385 0.764 1.0 0.04 0.405 22.63 1.76 1.038 227.989908439 25.2459109335 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 89.5742711278 3.8676 1.734 2.1336 15909000000.0 8897200000.0 0.0 0.7638 2.0 49.91 20.86 10180000000.0 5931500000.0 -1.91
20884.0 0.87761 0.882 1.0 -0.184 -0.713 12.56 3.16 1.097 143.794504716 39.0017096202 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 40.5937829749 2.6252 0.15389 2.4713 1411800000.0 10306000000.0 1.0 0.8776 2.0 3.596 18.31 11607000000.0 6870600000.0 -1.86
15399.0 0.76121 0.761 1.0 -0.242 -1.012 6.09 2.34 1.05 150.720243469 65.27330642 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 43.6044521657 -99.0 -99.0 0.76807 -99.0 3203000000.0 2.0 0.7612 2.0 -31.72 20.78 3694000000.0 2135300000.0 -1.89
8414.0 0.9808 0.981 1.0 -0.037 -0.393 19.85 1.22 1.008 192.987681745 14.6506462036 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 85.6025996877 8.395 4.2898 4.1052 39356000000.0 17119000000.0 0.0 0.9808 2.0 72.25 20.0 17800000000.0 11413000000.0 -1.69
16725.0 1.53958 1.54 1.0 -0.017 0.238 7.21 0.81 0.976 273.710613566 49.756258909 4.85 1.12 1.041 117.732065932 30.4184156435 0.0 0.0 1.075 0.0 0.0984414745745 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 42.4859070097 -99.0 -99.0 2.1749 -99.0 9069500000.0 2.0 1.5396 2.0 -43.16 19.74 8975300000.0 6046400000.0 -1.67
20257.0 0.75505 0.757 1.0 0.069 -0.241 69.09 3.28 0.891 138.959004017 7.75476482152 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 192.603900617 36.224 33.981 2.2423 311760000000.0 9350600000.0 0.0 0.7551 2.0 1002.0 25.49 3452600000.0 6233700000.0 0.27
17526.0 0.66446 0.668 1.0 0.045 -0.256 39.71 4.87 0.897 144.347115581 19.0752556385 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 142.514959152 4.0981 1.1635 2.9346 10674000000.0 12238000000.0 0.0 0.6645 2.0 45.02 19.33 12037000000.0 8158400000.0 -1.59
3157.0 1.03297 1.033 1.0 0.004 -0.432 15.5 1.48 0.976 206.14667211 22.3121836525 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 31.9038143733 6.8021 2.1118 4.6904 19374000000.0 19559000000.0 0.0 1.033 2.0 29.26 22.73 23585000000.0 13040000000.0 -1.94
16227.0 1.32914 0.797 1.0 -0.177 -0.476 69.48 1.73 1.245 191.431172021 5.43977605468 155.75 3.54 1.094 329.464952729 10.9997681548 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 118.345642273 262.11 248.43 13.678 2.2792e+12 57038000000.0 0.0 1.3291 2.0 1188.0 104.8 38495000000.0 38025000000.0 -1.05
14291.0 1.40488 1.404 1.0 -0.161 -0.017 13.7 1.07 1.177 228.90955058 22.8285818835 12.82 1.75 1.171 141.429094175 22.0094141911 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 50.5876864069 19.874 16.576 3.2978 152070000000.0 13752000000.0 0.0 1.4049 2.0 65.44 19.36 11764000000.0 9168100000.0 -1.47
15508.0 1.09594 1.095 1.0 -0.208 0.058 6.4 1.08 1.232 175.763619188 33.5887477695 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 36.3626495181 3.8078 2.8293 0.97851 25957000000.0 4080500000.0 0.0 1.0959 2.0 31.2 22.54 2644300000.0 2720400000.0 -0.67
19016.0 0.8908 0.891 1.0 -0.056 1.185 7.59 1.42 1.22 157.388407023 34.3029405543 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 67.9450835666 2.2446 1.9876 0.25698 18235000000.0 1071600000.0 0.0 0.8908 2.0 45.02 16.03 524970000.0 714430000.0 -0.35
14307.0 0.93479 0.935 1.0 0.022 0.059 43.85 1.88 0.984 200.548896779 9.82018720378 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 103.306295099 15.479 11.179 4.3003 102560000000.0 17933000000.0 0.0 0.9348 2.0 221.7 21.55 12417000000.0 11955000000.0 -1.01
17834.0 1.43148 1.432 1.0 0.088 -0.527 7.51 1.52 0.981 197.953509797 53.5311826542 2.62 2.54 0.851 41.6330794413 34.6990310428 0.0 0.01 0.791 0.0123381644102 2.28667313735 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 28.2360445595 3.5393 1.7953 1.744 16471000000.0 7272700000.0 1.0 1.4315 2.0 6.818 15.48 6782500000.0 4848500000.0 -1.6
13527.0 0.94449 0.945 1.0 -0.028 0.743 12.29 1.86 1.102 227.113536197 39.8767800297 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 36.7785732847 3.1346 1.9371 1.1975 17771000000.0 4993700000.0 0.0 0.9445 2.0 37.18 24.84 4144000000.0 3329100000.0 -1.4
20952.0 0.89364 0.893 1.0 0.022 -1.241 10.67 1.01 0.844 184.823936968 18.4037092584 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 62.8924305453 5.1101 4.6274 0.48272 42453000000.0 2013000000.0 0.0 0.8936 2.0 104.0 21.82 1192600000.0 1342000000.0 -0.52
3721.0 1.0279 1.028 1.0 0.018 0.031 8.88 0.85 0.984 152.887223236 16.1694363627 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 74.3929692205 4.9355 2.6006 2.3349 23859000000.0 9736900000.0 0.0 1.0279 2.0 36.72 22.93 9889200000.0 6491300000.0 -1.69
2900.0 1.33614 1.336 1.0 -0.131 -0.209 11.17 1.28 1.162 160.247245456 21.3428989701 2.01 3.49 1.098 16.1505731677 18.8045237015 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 54.3814570482 7.3088 2.9661 4.3428 27212000000.0 18110000000.0 1.0 1.3361 2.0 13.85 23.63 13865000000.0 12073000000.0 -1.2
5977.0 0.89459 0.895 1.0 -0.168 -0.58 4.8 1.26 1.104 180.181464063 54.9036994812 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 35.8375538799 1.0759 0.45778 0.61809 4199800000.0 2577500000.0 1.0 0.8946 2.0 10.26 23.18 2658200000.0 1718400000.0 -1.8
20626.0 1.40729 1.407 1.0 0.042 -0.235 12.51 1.68 0.987 149.570679062 23.8525478858 0.31 0.87 0.926 2.12271890798 6.10229760436 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 60.5221500026 36.468 31.987 4.4809 293460000000.0 18686000000.0 0.0 1.4073 2.0 125.8 14.18 14555000000.0 12457000000.0 -1.23
11550.0 1.25466 1.255 1.0 -0.169 -0.56 14.14 1.45 1.221 261.245598006 31.4371124693 14.94 3.51 1.05 139.639679597 41.3055627012 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 42.6564694542 19.103 16.124 2.9794 147920000000.0 12425000000.0 0.0 1.2547 2.0 101.4 32.48 7732400000.0 8283000000.0 -0.49
27029.0 1.16626 1.167 1.0 -0.047 -1.17 10.2 1.08 1.068 157.243359523 19.2589993814 13.86 12.91 0.778 91.8772446521 59.221884723 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 62.5928904568 10.184 6.3964 3.7874 58682000000.0 15794000000.0 0.0 1.1663 2.0 56.09 21.14 14736000000.0 10529000000.0 -1.43
8110.0 0.95619 0.956 1.0 -0.068 0.377 13.26 1.16 1.106 195.328674617 18.6075994663 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 77.9985941081 2.7367 1.5877 1.1491 14566000000.0 4791800000.0 0.0 0.9562 2.0 29.23 18.31 3137900000.0 3194500000.0 -0.71
10734.0 0.93383 0.933 1.0 -0.369 -0.66 5.01 2.02 1.356 208.08447485 83.3630670741 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 24.9659737462 1.1291 0.11575 1.0133 1061900000.0 4225700000.0 1.0 0.9338 2.0 2.303 25.48 4458100000.0 2817100000.0 -1.78
12636.0 0.92514 0.923 1.0 -0.003 0.077 7.57 1.46 1.011 170.081136956 38.1738470968 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.7760805314 1.9288 0.88371 1.0451 8107500000.0 4358300000.0 1.0 0.9251 2.0 18.09 35.1 3240200000.0 2905600000.0 -1.12
7493.0 1.17603 1.537 1.0 -0.229 0.93 3.16 1.37 1.235 220.507070215 103.091409585 0.0 0.0 1.588 0.0 6.02932863977 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 17.0182432828 4.7667 3.7298 1.0369 34218000000.0 4324000000.0 0.0 1.176 2.0 31.59 17.41 4383800000.0 2882600000.0 -1.5
2929.0 1.14792 1.148 1.0 0.002 0.24 31.55 0.9 0.996 238.910201497 7.74237401765 42.46 14.87 1.063 207.177176059 65.6355916421 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 120.157842579 13.084 8.3764 4.7081 76847000000.0 19633000000.0 0.0 1.1479 2.0 78.17 25.02 14697000000.0 13089000000.0 -1.15
18756.0 0.95228 0.951 1.0 -0.191 0.633 4.13 1.54 1.28 169.775851825 70.0104493208 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 36.5215027166 4.6651 4.3941 0.27094 40313000000.0 1129900000.0 0.0 0.9523 2.0 82.03 22.05 954280000.0 753240000.0 -1.46
16082.0 0.66779 0.663 1.0 -0.029 -0.024 31.88 8.33 1.024 202.513505897 57.5851875836 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 54.0134989491 2.9604 1.2286 1.7317 11272000000.0 7221500000.0 0.0 0.6678 2.0 47.1 27.48 7930600000.0 4814300000.0 -1.88
6099.0 1.23893 1.239 1.0 -0.487 0.532 3.82 1.1 1.586 230.84687775 74.1872233612 2.66 5.37 1.831 100.60162667 114.903101035 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 19.2151939708 -99.0 -99.0 1.7605 -99.0 7341600000.0 2.0 1.2389 2.0 -7.03 17.68 8190300000.0 4894400000.0 -1.85
