# mass logzsol tau tage delt_trunc sf_slope dust2 dust_index 
10000000000.0 -0.1 0.0 8.97913875343 0.758403009672 1.24143710108 1.04092465268 -0.7 
10000000000.0 -0.1 0.0 7.38462774625 0.888636826987 0.409261109126 0.197246481998 -0.7 
10000000000.0 -0.1 0.0 12.110210009 0.948660520298 1.26958518452 1.32088054464 -0.7 
10000000000.0 -0.1 0.0 8.94691079675 0.225768111754 -2.73900453844 0.735425864596 -0.7 
10000000000.0 -0.1 0.0 13.6230969262 0.51578610578 -8.13369304315 0.485562604784 -0.7 
10000000000.0 -0.1 0.0 7.62179837589 0.50270541263 0.94125708198 0.0 -0.7 
10000000000.0 -0.1 0.0 4.49208509213 0.67276232705 -3.77779230414 0.0 -0.7 
10000000000.0 -0.1 0.0 12.4514835323 0.564370848931 0.300721067747 0.719881822356 -0.7 
10000000000.0 -0.1 0.0 7.97107529845 0.124220737755 1.08425058408 0.715027434125 -0.7 
10000000000.0 -0.1 0.0 8.33422972376 0.42380275274 1.44036301566 0.476485893831 -0.7 
10000000000.0 -0.1 0.0 0.40457557905 0.414982241552 -2.65127838668 0.974177303366 -0.7 
10000000000.0 -0.1 0.0 3.14374636863 0.105311100584 -0.622314995902 0.0 -0.7 
10000000000.0 -0.1 0.0 2.31838763641 0.0944560079513 0.16027807886 0.500700038877 -0.7 
10000000000.0 -0.1 0.0 7.19537423237 0.695412433226 0.160094714422 0.500099352594 -0.7 
10000000000.0 -0.1 0.0 6.3976677696 0.227660724339 1.90601110008 0.659743682605 -0.7 
10000000000.0 -0.1 0.0 0.223007968155 0.999309062159 -7.70398351676 0.739280670849 -0.7 
10000000000.0 -0.1 0.0 8.18640599131 0.850793284016 -3.80999241518 0.488076668246 -0.7 
10000000000.0 -0.1 0.0 9.16418416371 0.567134570482 -0.934943945868 0.90313760856 -0.7 
10000000000.0 -0.1 0.0 2.924776995 0.00516907267195 -0.205132948502 0.86809631689 -0.7 
10000000000.0 -0.1 0.0 7.26808769878 0.53745641743 -5.40722563887 0.574602746961 -0.7 
10000000000.0 -0.1 0.0 10.8025611566 0.968906971282 1.16727719548 1.09146017273 -0.7 
10000000000.0 -0.1 0.0 6.79056248268 0.0464553517337 -8.3406012292 0.570306588938 -0.7 
10000000000.0 -0.1 0.0 13.1252243669 0.866328380312 -5.84315163355 0.613832002128 -0.7 
10000000000.0 -0.1 0.0 8.04807375083 0.316714895611 -7.73993064697 0.635223041819 -0.7 
10000000000.0 -0.1 0.0 3.35238337425 0.74677701962 -8.90599543188 0.0317082591441 -0.7 
10000000000.0 -0.1 0.0 6.108526645 0.450783550769 0.188858306905 0.730006446586 -0.7 
10000000000.0 -0.1 0.0 3.84210647212 0.772364091578 1.93961338191 0.919774693932 -0.7 
10000000000.0 -0.1 0.0 0.608771698757 0.827732003013 1.81675267694 0.265382703125 -0.7 
10000000000.0 -0.1 0.0 3.4130723273 0.857833492576 -7.17346737343 0.314334746695 -0.7 
10000000000.0 -0.1 0.0 3.9675061795 0.989924300684 -0.412769841216 0.240709964106 -0.7 
10000000000.0 -0.1 0.0 11.1684773119 0.750370868027 -0.442102159593 2.06905752281 -0.7 
10000000000.0 -0.1 0.0 9.58787710842 0.394128409532 -1.84947256928 0.499311513022 -0.7 
10000000000.0 -0.1 0.0 10.9729822496 0.176915735559 -8.95848968704 1.60108457384 -0.7 
10000000000.0 -0.1 0.0 6.99370474767 0.377470140008 -7.47864033125 0.689458763248 -0.7 
10000000000.0 -0.1 0.0 2.35998520216 0.450490723323 0.886810231711 0.207374845447 -0.7 
10000000000.0 -0.1 0.0 1.80433340171 0.584140666447 -9.84662652789 0.986618533209 -0.7 
10000000000.0 -0.1 0.0 10.6372574923 0.881296382886 0.87102053148 0.469770626257 -0.7 
10000000000.0 -0.1 0.0 8.21488553405 0.442057869465 -6.79601001333 0.277910838357 -0.7 
10000000000.0 -0.1 0.0 7.3856281307 0.492153442922 1.52692286565 0.765298305285 -0.7 
10000000000.0 -0.1 0.0 8.61571495377 0.398786884553 0.0796132297234 0.537839454301 -0.7 
10000000000.0 -0.1 0.0 9.22515837339 0.0140484880001 -2.09615466865 0.0 -0.7 
10000000000.0 -0.1 0.0 8.34497254404 0.108489530896 0.94913781764 0.435613192545 -0.7 
10000000000.0 -0.1 0.0 10.2495890549 0.999515403817 0.525473359873 1.03276226987 -0.7 
10000000000.0 -0.1 0.0 8.06200408581 0.355445099121 -9.05016448041 0.507263467084 -0.7 
10000000000.0 -0.1 0.0 4.77096139594 0.939446632888 1.12120905613 0.632820080552 -0.7 
10000000000.0 -0.1 0.0 8.24313985829 0.348876926705 0.532207344392 0.0488600918305 -0.7 
10000000000.0 -0.1 0.0 3.79217368146 0.344142307188 1.02260100558 0.25944585056 -0.7 
10000000000.0 -0.1 0.0 12.4034219646 0.565132052692 -5.75640672055 0.602764520977 -0.7 
10000000000.0 -0.1 0.0 6.45048985039 0.519062910529 -3.83473077815 0.381074575417 -0.7 
10000000000.0 -0.1 0.0 2.47730424411 0.647435573343 -4.01297799964 0.299223574173 -0.7 
10000000000.0 -0.1 0.0 1.47207047284 0.372000745328 -8.7872966194 0.125173235571 -0.7 
10000000000.0 -0.1 0.0 12.1882054711 0.275547141901 -5.05706122293 0.149432301922 -0.7 
10000000000.0 -0.1 0.0 5.43200792096 0.979180508846 -6.73658402824 0.527917208924 -0.7 
10000000000.0 -0.1 0.0 12.7787563896 0.432190775427 1.73405691169 0.787996187571 -0.7 
10000000000.0 -0.1 0.0 10.9988094447 0.895670841243 0.129708857423 0.208680563313 -0.7 
10000000000.0 -0.1 0.0 1.34131647495 0.179547465583 -8.39708159333 0.225569042076 -0.7 
10000000000.0 -0.1 0.0 12.756827036 0.0834819952005 -2.47645589335 0.822760798313 -0.7 
10000000000.0 -0.1 0.0 7.75325322301 0.690351613529 0.014090472176 0.607125944192 -0.7 
10000000000.0 -0.1 0.0 8.18591056963 0.531478768533 0.121238647868 1.00151685206 -0.7 
10000000000.0 -0.1 0.0 12.1875824227 0.666531884963 1.99758752918 0.159234743454 -0.7 
10000000000.0 -0.1 0.0 13.4219523249 0.0467885623905 1.53069693066 0.877236220755 -0.7 
10000000000.0 -0.1 0.0 3.67036302864 0.977754394201 -7.06138962761 0.0 -0.7 
10000000000.0 -0.1 0.0 11.1321528287 0.265028820697 -4.06655585717 0.976385030998 -0.7 
10000000000.0 -0.1 0.0 1.22896564921 0.0363751067564 -6.01972225695 0.426983705386 -0.7 
10000000000.0 -0.1 0.0 5.90808916502 0.170046285095 -3.79721311342 1.00758470724 -0.7 
10000000000.0 -0.1 0.0 3.5651734986 0.0583157198706 0.768813546579 0.978427764268 -0.7 
10000000000.0 -0.1 0.0 3.88979761682 0.217485896316 0.212772478247 0.247609936169 -0.7 
10000000000.0 -0.1 0.0 5.7145246479 0.863689958028 -6.37479906726 0.826123884559 -0.7 
10000000000.0 -0.1 0.0 8.75306179826 0.868423496833 -4.37960173391 0.391576730693 -0.7 
10000000000.0 -0.1 0.0 5.90022441851 0.0801172856784 -4.8764983635 0.396353466044 -0.7 
10000000000.0 -0.1 0.0 11.7905661958 0.905682393292 -4.07608129768 0.334720974898 -0.7 
10000000000.0 -0.1 0.0 10.5168456584 0.760869785934 0.707200494938 1.07025725764 -0.7 
10000000000.0 -0.1 0.0 1.06451693348 0.804043868861 1.5406368296 0.253584896963 -0.7 
10000000000.0 -0.1 0.0 11.5246828813 0.40379178163 -6.8255985763 0.423510935982 -0.7 
10000000000.0 -0.1 0.0 12.8248572594 0.969163667823 -3.36946691965 0.0478476524209 -0.7 
10000000000.0 -0.1 0.0 10.3657860574 0.783461416916 -4.41431454695 0.857218487981 -0.7 
10000000000.0 -0.1 0.0 3.27511122642 0.073233056505 0.429864064826 0.910120950303 -0.7 
10000000000.0 -0.1 0.0 12.8757665745 0.700857723647 -6.66989018543 0.920147934177 -0.7 
10000000000.0 -0.1 0.0 7.46978247455 0.81243007063 -6.5573339516 1.66506262751 -0.7 
10000000000.0 -0.1 0.0 6.06172475612 0.371221845725 1.00146589541 0.0 -0.7 
10000000000.0 -0.1 0.0 4.70308944064 0.928615872002 -9.8884554541 0.0 -0.7 
10000000000.0 -0.1 0.0 3.45694240407 0.101711789852 1.49673017271 0.268488682956 -0.7 
10000000000.0 -0.1 0.0 10.8287381536 0.939655084229 -2.3446883698 0.112095774335 -0.7 
10000000000.0 -0.1 0.0 7.84643597469 0.971407269307 1.26329882231 0.0 -0.7 
10000000000.0 -0.1 0.0 12.7990746267 0.681052330684 -0.244936353705 0.0 -0.7 
10000000000.0 -0.1 0.0 1.55542481545 0.323371418524 0.57127178326 0.466367899608 -0.7 
10000000000.0 -0.1 0.0 13.6899967505 0.888479966258 1.6249478696 0.943466738968 -0.7 
10000000000.0 -0.1 0.0 9.26670466998 0.718082559127 1.82466923004 0.0 -0.7 
10000000000.0 -0.1 0.0 7.65871435039 0.747143798123 -6.06348088526 0.414123572138 -0.7 
10000000000.0 -0.1 0.0 12.8090522763 0.669952053976 -8.36059377703 0.267857649657 -0.7 
10000000000.0 -0.1 0.0 8.3785332033 0.37258275122 0.845756310329 0.376402009414 -0.7 
10000000000.0 -0.1 0.0 4.02721211661 0.290445934491 0.892978077583 0.339760038804 -0.7 
10000000000.0 -0.1 0.0 9.48953556091 0.842890134893 -5.84544622897 0.355316423119 -0.7 
10000000000.0 -0.1 0.0 12.6208528097 0.178399770293 1.77703270324 0.268277697792 -0.7 
10000000000.0 -0.1 0.0 10.1838379514 0.952204379635 -1.44492558927 0.881067708797 -0.7 
10000000000.0 -0.1 0.0 0.594019251325 0.892575757811 1.93551634637 0.124272246842 -0.7 
10000000000.0 -0.1 0.0 9.41052025003 0.0279267981295 0.749154112413 0.25419039312 -0.7 
10000000000.0 -0.1 0.0 7.82451051328 0.821722726271 -4.93538536333 0.256699864695 -0.7 
10000000000.0 -0.1 0.0 8.94302762708 0.46196598961 -0.724909567748 0.0686602107555 -0.7 
10000000000.0 -0.1 0.0 11.7179484436 0.00188514612534 0.00452635038796 0.0 -0.7 
10000000000.0 -0.1 0.0 8.01000966719 0.813270835532 -3.16884193932 0.610060032544 -0.7 
10000000000.0 -0.1 0.0 10.6915213534 0.565600765286 -0.290430795848 1.1687204754 -0.7 
10000000000.0 -0.1 0.0 7.46619597062 0.925327248989 0.444325888199 0.117745145112 -0.7 
10000000000.0 -0.1 0.0 13.6580577729 0.877951438582 -6.42211836695 0.710537703707 -0.7 
10000000000.0 -0.1 0.0 0.80185036161 0.650941093798 -6.17792256227 0.211996825014 -0.7 
10000000000.0 -0.1 0.0 0.510421617207 0.388741718515 1.21729615538 0.0640201254023 -0.7 
10000000000.0 -0.1 0.0 2.41871706226 0.431493664402 0.460464689384 0.0 -0.7 
10000000000.0 -0.1 0.0 13.6698985062 0.395607126965 -9.87141636981 0.0 -0.7 
10000000000.0 -0.1 0.0 5.8481619064 0.872202415055 0.256835642649 0.0 -0.7 
10000000000.0 -0.1 0.0 10.8551647414 0.66055635378 -3.90040843679 0.38338996057 -0.7 
10000000000.0 -0.1 0.0 3.72244761354 0.732386377346 1.17514844444 0.242769052688 -0.7 
10000000000.0 -0.1 0.0 5.41930360989 0.120848136207 -0.605982798659 0.0 -0.7 
10000000000.0 -0.1 0.0 7.06439648496 0.265973367993 -4.22799316322 0.0 -0.7 
10000000000.0 -0.1 0.0 3.28705680268 0.63731120757 0.743750961837 0.680516969816 -0.7 
10000000000.0 -0.1 0.0 0.574385353217 0.966126255712 1.17345566389 0.499852384413 -0.7 
10000000000.0 -0.1 0.0 12.0080289874 0.318969680773 -7.95484951386 0.467534303738 -0.7 
10000000000.0 -0.1 0.0 10.1931466484 0.962517797318 1.33475117396 0.0 -0.7 
10000000000.0 -0.1 0.0 2.63691012997 0.271006367044 1.73954133718 0.701034926195 -0.7 
10000000000.0 -0.1 0.0 12.080071441 0.244374667492 1.4108541138 1.39846010427 -0.7 
10000000000.0 -0.1 0.0 13.3841500842 0.841152253343 -4.23338361168 0.517325930933 -0.7 
10000000000.0 -0.1 0.0 0.359005531615 0.862624636926 0.208525292092 1.34086060329 -0.7 
10000000000.0 -0.1 0.0 5.69067623762 0.463658968916 1.44106187893 0.199331286803 -0.7 
10000000000.0 -0.1 0.0 11.3515065068 0.289144184056 1.14852211167 0.342860419751 -0.7 
10000000000.0 -0.1 0.0 4.64325522595 0.373854091641 -6.97979015171 0.8885363525 -0.7 
10000000000.0 -0.1 0.0 13.0658429789 0.921744524971 -2.8593305244 0.596269686738 -0.7 
10000000000.0 -0.1 0.0 9.54116171841 0.385964251302 -9.82109134021 0.0716767531774 -0.7 
10000000000.0 -0.1 0.0 10.5255226821 0.0906252253908 -1.90620352709 0.290039711601 -0.7 
10000000000.0 -0.1 0.0 12.2859761164 0.788277462036 -7.88973345238 0.28397462868 -0.7 
10000000000.0 -0.1 0.0 13.0630995912 0.853569164711 -1.51188391511 0.326686578241 -0.7 
10000000000.0 -0.1 0.0 9.50737630725 0.838230063983 -3.55616787072 0.0 -0.7 
10000000000.0 -0.1 0.0 3.42336203018 0.497957923594 -6.71499518749 0.934997701474 -0.7 
10000000000.0 -0.1 0.0 7.18181214416 0.221116138357 1.42547029571 0.341995839582 -0.7 
10000000000.0 -0.1 0.0 7.5920779345 0.0270704050193 0.844583337165 0.276700424188 -0.7 
10000000000.0 -0.1 0.0 11.659003 0.766912389174 1.94738428975 0.174941074698 -0.7 
10000000000.0 -0.1 0.0 9.9644839121 0.703267093574 1.66193927482 0.603953339356 -0.7 
10000000000.0 -0.1 0.0 8.56334196316 0.691104276758 -5.66725639524 0.540628427588 -0.7 
10000000000.0 -0.1 0.0 6.07532681762 0.0452657554322 1.44629956218 0.393487649843 -0.7 
10000000000.0 -0.1 0.0 13.9753928416 0.855442873176 -9.05744986037 0.872820906588 -0.7 
10000000000.0 -0.1 0.0 1.41962733708 0.992978639873 -1.72742875696 0.0 -0.7 
10000000000.0 -0.1 0.0 8.0845937279 0.606806068308 1.45056421977 1.35517154866 -0.7 
10000000000.0 -0.1 0.0 4.6738176637 0.783382543581 -2.77766126574 1.33130217601 -0.7 
10000000000.0 -0.1 0.0 9.60752335917 0.189512483543 -8.3391535603 0.272280142852 -0.7 
10000000000.0 -0.1 0.0 5.8564810103 0.882551057868 0.875813551902 0.540005253259 -0.7 
10000000000.0 -0.1 0.0 9.24983606492 0.742118016074 0.266189328084 0.646578215154 -0.7 
10000000000.0 -0.1 0.0 10.0194439817 0.113965551202 -9.45374748235 0.331419406409 -0.7 
10000000000.0 -0.1 0.0 4.29158012254 0.778947471749 0.755187092095 0.5808268523 -0.7 
10000000000.0 -0.1 0.0 2.49782810676 0.464458740424 -1.9726892779 0.657457848779 -0.7 
10000000000.0 -0.1 0.0 3.61855005279 0.866847347928 -3.6925231937 0.764790172218 -0.7 
10000000000.0 -0.1 0.0 9.06775562629 0.95297969545 1.19503705527 0.215950335673 -0.7 
10000000000.0 -0.1 0.0 3.6308752334 0.967503317702 0.421443179292 0.0 -0.7 
10000000000.0 -0.1 0.0 2.00414604407 0.252035008538 -2.43940530774 1.24792599954 -0.7 
10000000000.0 -0.1 0.0 2.43335345072 0.0121559386007 1.61219990494 0.671142698878 -0.7 
10000000000.0 -0.1 0.0 4.45104463962 0.0342256546641 1.47609418778 0.642918119409 -0.7 
10000000000.0 -0.1 0.0 8.96413474018 0.2360952706 -7.91719765356 0.645537194475 -0.7 
10000000000.0 -0.1 0.0 4.16924125785 0.386367242421 -9.50279752573 0.137211786874 -0.7 
10000000000.0 -0.1 0.0 12.5571950518 0.711184295895 -6.10156623566 1.22598342488 -0.7 
10000000000.0 -0.1 0.0 11.7332928796 0.060901444117 1.99252339163 0.412595257483 -0.7 
10000000000.0 -0.1 0.0 5.75521105889 0.105897299801 1.95828881784 0.639348992301 -0.7 
10000000000.0 -0.1 0.0 7.0585523477 0.924157647298 -0.645648833456 0.651010494662 -0.7 
10000000000.0 -0.1 0.0 4.69638807581 0.16135451479 -0.418282231038 0.0 -0.7 
10000000000.0 -0.1 0.0 7.80287828114 0.929653010628 -6.46165446051 0.689337124502 -0.7 
10000000000.0 -0.1 0.0 2.394574081 0.958343566657 1.29682782779 1.0862891605 -0.7 
10000000000.0 -0.1 0.0 5.2678532342 0.950067225751 -5.6618141859 0.0 -0.7 
10000000000.0 -0.1 0.0 9.60848280326 0.140589257725 1.21330375262 0.582516421371 -0.7 
10000000000.0 -0.1 0.0 11.9621076018 0.582839261903 -6.41021160069 1.40791438768 -0.7 
10000000000.0 -0.1 0.0 3.46600947117 0.635974174044 -5.61198107735 0.290138321952 -0.7 
10000000000.0 -0.1 0.0 4.6327881169 0.166822088071 1.62985789603 0.257528651512 -0.7 
10000000000.0 -0.1 0.0 8.5564670354 0.843009901405 0.899833166938 0.400109442512 -0.7 
10000000000.0 -0.1 0.0 7.43418007094 0.0778692078539 -3.84072834112 1.21988460174 -0.7 
10000000000.0 -0.1 0.0 4.49200095904 0.312026182268 -4.13621506497 0.203691471846 -0.7 
10000000000.0 -0.1 0.0 12.6013911682 0.752530593702 -1.39291490697 0.0 -0.7 
10000000000.0 -0.1 0.0 6.52930562309 0.31355581417 -1.6335514939 0.639719071234 -0.7 
10000000000.0 -0.1 0.0 3.51392057175 0.720387810229 -4.23378678096 0.188920156646 -0.7 
10000000000.0 -0.1 0.0 10.4059791308 0.868737822223 -9.79159673309 1.34110606414 -0.7 
10000000000.0 -0.1 0.0 3.79502331506 0.709759196212 1.45828803208 0.959911498507 -0.7 
10000000000.0 -0.1 0.0 3.15594600968 0.34703055481 -2.39112376805 0.0 -0.7 
10000000000.0 -0.1 0.0 10.0377024856 0.636597062563 -2.19187665143 0.412867820236 -0.7 
10000000000.0 -0.1 0.0 11.3833182434 0.986154150948 -1.69257917535 0.723991296597 -0.7 
10000000000.0 -0.1 0.0 10.6700761951 0.288785259359 0.881084844301 0.432708900552 -0.7 
10000000000.0 -0.1 0.0 11.6541458334 0.633491837062 -6.84741539593 0.464737785218 -0.7 
10000000000.0 -0.1 0.0 10.3034621591 0.633732557831 1.96779854446 0.728919561686 -0.7 
10000000000.0 -0.1 0.0 4.77859673376 0.644085980173 -2.76122609776 0.455882810305 -0.7 
10000000000.0 -0.1 0.0 13.833458644 0.195954676287 -3.6131501741 0.630065524666 -0.7 
10000000000.0 -0.1 0.0 9.64745670038 0.410710033813 0.196288282912 0.0 -0.7 
10000000000.0 -0.1 0.0 3.13817154448 0.323214769148 0.15580349381 0.434593499074 -0.7 
10000000000.0 -0.1 0.0 10.4433443947 0.889170269747 0.0817872457381 0.949762268001 -0.7 
10000000000.0 -0.1 0.0 11.764797418 0.792296482937 0.217449131383 0.0 -0.7 
10000000000.0 -0.1 0.0 1.76522930415 0.93734434346 0.0313499087578 0.939059330843 -0.7 
10000000000.0 -0.1 0.0 5.81541841439 0.636154132754 0.618444501239 0.0 -0.7 
10000000000.0 -0.1 0.0 7.36691594183 0.160916712212 -9.7602977798 0.424304040851 -0.7 
10000000000.0 -0.1 0.0 2.35285465984 0.244611541947 -1.00614322236 0.0 -0.7 
10000000000.0 -0.1 0.0 3.04866134942 0.854334657481 -5.4288876633 0.531531525573 -0.7 
10000000000.0 -0.1 0.0 12.6692610863 0.379713094275 0.227696191736 0.874760657605 -0.7 
10000000000.0 -0.1 0.0 11.7238791098 0.903649437667 1.4340144515 0.623247182344 -0.7 
10000000000.0 -0.1 0.0 1.38954426828 0.0975192470479 0.912206729258 0.345821110131 -0.7 
10000000000.0 -0.1 0.0 4.91703125946 0.401323216106 -5.81194921053 1.30466420436 -0.7 
10000000000.0 -0.1 0.0 2.73001365078 0.720539403505 -3.62253729631 1.02453401919 -0.7 
10000000000.0 -0.1 0.0 5.32112022552 0.609879855456 -7.15916723897 1.14113625183 -0.7 
10000000000.0 -0.1 0.0 3.99897348491 0.74343211551 0.411641483096 2.15768633294 -0.7 
10000000000.0 -0.1 0.0 13.5659029875 0.294242187592 1.78994773575 0.161734415349 -0.7 
10000000000.0 -0.1 0.0 3.92838351265 0.205461621811 -2.46697566613 1.16663288437 -0.7 
10000000000.0 -0.1 0.0 9.35227503644 0.0590578340988 1.28743235608 0.570548609999 -0.7 
10000000000.0 -0.1 0.0 10.9945787404 0.399065182889 -4.18744355713 0.0 -0.7 
10000000000.0 -0.1 0.0 11.0216701789 0.252248386364 0.817380419937 0.0 -0.7 
10000000000.0 -0.1 0.0 11.2421505267 0.437994044346 -0.738856962095 0.303338324361 -0.7 
10000000000.0 -0.1 0.0 6.28330081773 0.892680379905 1.31397324247 0.616724944133 -0.7 
10000000000.0 -0.1 0.0 3.07752787381 0.606905587269 -8.52261793785 0.857092059757 -0.7 
10000000000.0 -0.1 0.0 0.210956799771 0.635704159259 -3.36287850645 0.473105482898 -0.7 
10000000000.0 -0.1 0.0 9.11409733596 0.134686686967 -6.15852494113 0.0 -0.7 
10000000000.0 -0.1 0.0 6.55716216435 0.520283038559 -7.3218772239 0.0 -0.7 
10000000000.0 -0.1 0.0 3.51944491244 0.308534431213 1.26057662077 0.930572015746 -0.7 
10000000000.0 -0.1 0.0 2.16207918122 0.827638978191 1.3024737306 0.995971839915 -0.7 
10000000000.0 -0.1 0.0 6.07050278199 0.63903058684 1.7717997235 0.0 -0.7 
10000000000.0 -0.1 0.0 4.60452702173 0.667762480913 -6.9074538603 0.0 -0.7 
10000000000.0 -0.1 0.0 2.21005518301 0.321269626416 -0.747688712599 0.0 -0.7 
10000000000.0 -0.1 0.0 13.9065701026 0.479797846271 0.851062958298 0.0 -0.7 
10000000000.0 -0.1 0.0 4.94699580891 0.31959944007 1.80382620893 0.5404858021 -0.7 
10000000000.0 -0.1 0.0 0.601980457128 0.592720330165 -8.04125753414 0.226591227686 -0.7 
10000000000.0 -0.1 0.0 5.98924556493 0.336033049975 0.368841038309 0.609185283883 -0.7 
10000000000.0 -0.1 0.0 7.26767625075 0.506013189446 -4.04547809946 1.29881034465 -0.7 
10000000000.0 -0.1 0.0 0.95153541491 0.878062430557 -1.9142070409 1.29286390298 -0.7 
10000000000.0 -0.1 0.0 7.99829122297 0.885298481832 0.438064043969 0.0712053641673 -0.7 
