# mass_1 mass_2 logzsol tau_1 tau_2 sf_start_1 sf_start_2 dust2_1 dust2_2 dust_index 
1681982363.37 20558486.924 -0.972794578624 0.351210662471 0.168981405364 13.8331668095 12.8964683745 0.55105489233 0.263250150424 -0.847896792166 
655683826161.0 29209376.316 -0.625026903914 0.557280139754 0.242100744286 13.6295042023 12.0171639463 0.269396668894 0.398658446359 -0.769632919303 
311462750566.0 28160144.3864 -0.939510503808 1.55925884578 0.218357656384 13.10401821 12.7680598704 0.515397136005 0.0404699115513 -0.426196818221 
328090076398.0 150368179971.0 -0.379366062059 1.89814688996 0.252280829334 12.4979649747 13.3444002509 0.807988712801 0.738513386951 -1.04903574313 
5814750305.03 16392963881.0 -0.423336740031 2.40548064573 0.560357541366 13.8701964878 13.8156179768 0.188192618275 0.675725919894 -1.97526613522 
811776211969.0 34329808041.6 -0.791407457667 0.201428838606 0.100012097952 13.4069984385 12.927568601 0.326850052048 0.636857995449 -2.54001908755 
155068616.809 129763599.381 -0.45568893692 0.420214824519 0.113885448771 12.7366181308 13.2372198063 0.961887903438 0.379135542257 -2.01857763598 
494612121.113 736971717.599 -0.844166469685 0.316122742328 0.116281724148 12.6406286152 12.5246563521 0.963301741767 0.161536623131 -1.82872411936 
14192121125.0 39715432454.2 -0.317767102876 0.292103931667 0.129906091804 12.2105321993 12.8125620973 1.00836857208 1.47529142429 -1.48123426724 
666421983.609 4313909160.99 -0.613636914807 0.331718737006 0.142872941506 13.4823701998 13.6636944161 0.415346954994 0.495765950016 -0.708629404497 
570354081960.0 400977868923.0 -0.281962021319 0.668863721113 0.309468358187 12.9926462694 13.1481777635 1.19686400258 0.453557755015 -1.85064953939 
494691270737.0 652069452.323 -0.437177909246 0.78668917491 0.215053018749 12.3832142107 12.6566498903 1.3932571043 0.47915876315 -1.7204010484 
524142596346.0 117253188459.0 -0.976063503331 0.352390243219 0.108352736891 13.825996418 12.6826478865 1.33794224376 0.0 -1.96315410016 
14956257.2043 11641076.6503 -0.181975501854 0.330858513839 0.141668440366 13.4649798878 13.544187711 0.589971835863 0.192823764261 -2.9634739312 
1083670727.81 733097648.818 -0.641390424342 1.40916153637 0.310754630708 12.7234141895 12.4504542105 1.43215382427 1.46065932118 -2.71792721967 
43761485.2663 12183184.4046 0.116106234647 0.247241051779 0.123263275643 12.0529227344 12.8505309585 0.0 0.788648941861 -0.401259950076 
23465064.7161 217540775.315 -0.452200049559 0.512671767585 0.152049539187 12.9157345572 12.4378585915 0.59132935025 0.162708260627 -2.07584274229 
1036900884.85 560087285.997 -0.798063280992 0.573110943241 0.173308798013 13.000030997 12.052171994 1.09520855137 1.25695224359 -0.557438754491 
973283006.114 15553068.9573 -0.615188011957 0.796661190107 0.170479670294 2.33684241525 13.2719483481 1.18007862628 1.033725573 -1.30743122988 
914653679.654 51227285.4372 0.0572911598473 0.927439469005 0.114915751624 1.39337622127 12.3336441761 0.0 0.0733974417244 -1.58604037863 
16621515418.0 80416915693.9 -0.145481754638 0.81634609291 0.303050365772 2.60054204379 13.6860198028 1.15660638748 0.323037293851 -2.47783447129 
9080796796.74 49974604930.3 -0.110898880233 4.44395725505 1.41102800097 2.85893908635 12.1557384157 0.227272071024 0.297475893657 -2.7654234453 
48945854203.7 25109901.8796 -0.202757055769 2.09398686445 0.716057154963 2.90250995311 12.6240523645 0.698850566991 0.0739823205416 -0.428419326244 
1318320754.28 12542546913.8 -0.556626526048 2.70323870499 0.365694062934 0.756105025614 13.5050611874 0.817364185194 0.44541156368 -1.4537356941 
371821840.673 1530152762.98 -0.654369337955 0.307346124339 0.109966340548 0.0364678158021 12.6271116283 0.797885138931 0.834549375535 -1.02717297754 
3.80469938971e+12 3.41120291322e+12 0.00303926052282 0.514885870204 0.102592898628 0.102676963992 13.4407756205 0.112635801333 0.0 -1.01587579761 
2904305286.15 331055985.576 -0.787704273352 1.92788829063 0.568435994643 0.708285811801 13.7374756444 0.686249770487 0.282535827561 -1.37208434065 
1.27174857011e+12 1.61402868101e+13 0.133123211766 6.20575568662 1.11971890191 1.15910172726 13.4195183924 0.371100889533 0.117279481153 -1.06781987679 
105495909.522 662174470.747 0.0621651517945 0.621642769855 0.21896584792 2.13355288769 12.6940611096 0.0 0.0647400432022 -1.02903804284 
29906210.5487 13493352.428 -0.966767110226 6.12664855718 0.116754505194 0.182704332351 13.2731941251 0.963903019476 0.555547887155 -2.46693250445 
85959352994.1 46689223806.3 -0.0221499557372 0.524182197097 0.228014262379 0.317691899404 13.9723083019 0.0 0.122136655296 -1.71661994305 
10687633678.1 32942029429.1 -0.450260472365 0.476827298126 0.236963653559 2.77247294189 12.5775705187 0.0 0.251040675751 -0.924661361992 
62884732715.3 781760501.195 -0.997756676111 3.9794798544 0.613928062501 0.484063544371 13.2669836741 0.406942376839 0.0 -0.76571709998 
18477644.7701 285607351.237 -0.0322077057167 4.29517765698 1.10516537249 2.78895903188 13.2674651157 0.826093964129 0.461255086795 -1.45762886092 
3.73416035809e+12 50013564.6366 -0.32693508931 1.03980282506 0.136670872277 2.87503069997 13.2881719603 0.97026885429 0.710620325158 -1.00600121874 
323885346.281 4382947956.66 0.101139426297 0.559098452855 0.247754893057 2.85020167725 12.3919093526 0.682979803645 0.315014063253 -0.996028364145 
16117609.9788 291879333.746 0.0447622119125 0.755589913501 0.268158886362 0.421767773176 12.8214200676 0.492417295433 0.0997701848839 -0.973068706039 
93129801.6755 351616797.183 -0.22538009838 5.29988274967 0.145278017776 1.74851778571 12.6464295383 1.03671586388 0.0354986962022 -1.08258775438 
