# logmass sfr_fraction_1 sfr_fraction_2 sfr_fraction_3 sfr_fraction_4 dust2 logzsol dust_index dust1 duste_qpah duste_gamma duste_umin 
10.9291898489 0.228203018269 0.453326771681 0.0565385466269 0.0107772074294 0.369178763764 -1.50413946429 0.382676643309 0.447553204031 4.06281048662 0.783461416916 8.74106081477 
10.2830571308 0.314253649562 0.0023025358196 0.243559335312 0.12987509784 0.11393488936 -0.429019842062 -0.814524454217 0.144107969978 8.31847208074 0.073233056505 15.9512668578 
10.8201422538 0.168367274609 0.0987170781776 0.205564497335 0.171354887957 0.459530834216 -0.21879765384 -0.205162209193 0.52382734101 5.74088881741 0.700857723647 24.6552383586 
10.5703890214 0.0432490773169 0.413738645521 0.0466803831055 0.2610300692 0.264930974606 -0.330225677222 0.4 0.120258574748 3.28324945126 0.81243007063 7.29075295805 
10.2548745346 0.0831681543657 0.202633743157 0.195452272036 0.51287920297 0.214244951624 -0.176486936037 0.4 0.217205977513 3.41323943261 0.371221845725 15.8739467428 
10.9617024298 0.338341068358 0.0783748029408 0.292978514599 0.274393520475 0.165337992824 -0.387500872198 0.312110797759 0.0110896973021 7.72093855502 0.928615872002 15.87994069 
10.0369437167 0.313921734662 0.102753994018 0.197324145016 0.337359167456 0.120480288123 -1.25063679537 -1.4 0.101043223444 2.25227105259 0.101711789852 16.1377409063 
10.7883853234 0.0415320645147 0.020682688065 0.0235172733022 0.402537563933 0.385843706034 0.163981660011 -0.482840462822 0.0255573060632 4.25265479263 0.939655084229 4.97927143954 
10.8852375168 0.0759288039662 0.107617475067 0.0522331871457 0.0421378082026 0.278489415936 -0.489986966175 0.132518947946 0.334282087502 2.18929295769 0.971407269307 10.3266798419 
10.2755677589 0.0407390081519 0.106986118839 0.0151364779276 0.06946787643 0.456770144951 -1.50691632458 -0.279794966535 0.361142774602 0.260859969902 0.681052330684 8.14804775178 
10.0591728896 0.381741770536 0.331999183471 0.0803017591759 0.199691837906 0.0520311308656 -0.365647419984 0.4 0.0405426920411 8.94061162436 0.323371418524 22.2403397167 
10.6939630207 0.223733681332 0.0388807594293 0.42543728417 0.184618814463 0.488840775757 -0.159200115408 -0.495327773442 0.227342286139 0.999436591976 0.888479966258 19.8281824251 
10.3660171956 0.586653277623 0.128650051523 0.279696374994 0.00277342366662 0.329614998919 -1.72140766091 0.269844179601 0.0113033381566 7.84677068576 0.718082559127 23.4398741522 
10.2140372622 0.326539647845 0.16953833734 0.18306769664 0.176904402416 0.271731978056 -1.0886567344 -0.56835973011 0.128435522417 1.05570323418 0.747143798123 15.9402379056 
10.8535286251 0.0189781619092 0.391813358917 0.151083296172 0.362640847054 0.457129311603 -0.846270151637 0.4 0.0348548593528 2.42050059758 0.669952053976 4.10682613409 
10.8546820411 0.0883950885855 0.215420849668 0.288723692004 0.225238642893 0.297643383848 -1.62960441959 0.153083945632 0.232849897588 1.73196516557 0.37258275122 6.19082739449 
10.3294653007 0.153520314943 0.0314385061552 0.548062288007 0.153978945064 0.14100835553 -1.52090027874 0.356505683792 0.102497064684 5.8067744086 0.290445934491 21.3729329713 
10.7625206232 0.169795669045 0.113836373408 0.591008797328 0.0127418234306 0.337636269291 -0.0178980160385 -0.123575167294 0.0887753039438 2.24625775266 0.842890134893 9.55485604744 
10.7002090098 0.113412090876 0.14261839394 0.27140893736 0.367327952136 0.450354672775 -0.165592680463 -0.209331583349 0.308991215169 1.25243214118 0.178399770293 22.6008709979 
10.3424613998 0.0278589783738 0.348537929533 0.180037568324 0.32501344739 0.362629155917 -1.78009999552 -0.247658282249 0.0712308170945 5.7513248095 0.952204379635 2.52822925149 
10.264370224 0.0303924837384 0.058104217789 0.111589495516 0.450448607911 0.0174232991838 -1.22900951526 -0.0897249124829 0.0149832956466 9.73738633173 0.892575757811 10.092948081 
10.1887717054 0.19000700298 0.311065929667 0.0401242981993 0.250637551464 0.334791945645 -1.57068181266 -0.0738609872419 0.163047792879 4.12106509569 0.0279267981295 18.0414311473 
10.9320456195 0.156604824439 0.11529553283 0.331080939599 0.31205370042 0.277700162465 -1.16587970559 0.125685853799 0.251343609247 1.44557905155 0.821722726271 15.2860084008 
10.6786239431 0.0405278800995 0.233271988304 0.63684946319 0.0641528982535 0.31796355749 -1.37243538789 -0.232169504281 0.225575942282 9.23238754721 0.46196598961 18.6114596762 
10.4420450476 0.258973269671 0.113031942945 0.159482332336 0.384928845042 0.417852715752 0.122182108205 0.4 0.0126074749648 0.170236209176 0.00188514612534 7.42663047105 
10.6385269081 0.0499161924472 0.166029263389 0.00892017200596 0.392183938024 0.284377597811 -1.3834634829 -0.290797718229 0.293228371933 7.58403009672 0.813270835532 5.21599438309 
10.5237312992 0.321498889068 0.30372631451 0.0734291286804 0.241235133382 0.380904296378 -0.53610246011 -0.00779701180934 0.17217974129 8.88636826987 0.565600765286 1.57054006906 
10.863946005 0.274771074716 0.270336874731 0.0580080623531 0.00614159555337 0.264801870793 -0.279529455237 -0.34490518031 0.372538259165 9.48660520298 0.925327248989 10.0367230539 
10.6362066808 0.00246714248241 0.189495513899 0.261694191026 0.191287076972 0.487691064541 -0.275297027479 -1.04208867316 0.336752698721 2.25768111754 0.877951438582 6.38098482046 
10.9728651495 0.268021427968 0.0969844922534 0.143214993669 0.0493378998388 0.0249046206483 -0.240851933546 0.246127065738 0.00633927401075 5.1578610578 0.650941093798 11.0060517042 
10.5408062186 0.0908821181117 0.0799266416127 0.132771624357 0.237946684181 0.0144140250974 -1.01556063539 -0.874253132209 0.0102063391586 5.0270541263 0.388741718515 22.3277414596 
10.3154848878 0.103639055011 0.0686601204744 0.321086926457 0.500282594433 0.0831071656681 -1.51639053375 -0.242223796725 0.017760185025 6.7276232705 0.431493664402 15.211949123 
10.8885157331 0.0831881661228 0.145419033617 0.0743461182168 0.176681084088 0.48811729684 -1.96422777138 -0.303477118984 0.152237012035 5.64370848931 0.395607126965 15.9290335655 
10.5659521453 0.223135731459 0.0252086803972 0.12424764953 0.556986769184 0.206557304046 -0.573312367241 0.139873116956 0.117244728293 1.24220737755 0.872202415055 3.45369850549 
10.5920971723 0.0446821615953 0.0815191656023 0.699596277064 0.121835406573 0.386794987093 -0.972775961364 -0.376142956746 0.439988678874 4.2380275274 0.66055635378 13.0550476601 
10.0212077451 0.101646384533 0.239290214776 0.162624675421 0.271056990259 0.130037711071 -1.4473509388 0.4 0.162086697237 4.14982241552 0.732386377346 7.7825073372 
10.2184122656 0.170126649608 0.236895536581 0.280698111034 0.0433200710638 0.191119640385 -1.65940879602 -0.598004095546 0.263298521275 1.05311100584 0.120848136207 20.708210557 
10.1589911905 0.0677963604308 0.067494851138 0.529277497325 0.134836738962 0.250338246399 -1.0488055409 0.4 0.000987115998306 0.944560079513 0.265973367993 16.0118616123 
10.5101061362 0.0468938380724 0.230705870984 0.483026661964 0.188263313305 0.114364895705 -1.27783127162 -0.0432618319681 0.0470320315027 6.95412433226 0.63731120757 16.7272857747 
10.4526758653 0.0433990305294 0.32832780534 0.0499289304136 0.264390000848 0.016716535393 -1.65191362512 -0.552456651432 0.00423905574373 2.27660724339 0.966126255712 8.09961369777 
10.0081359228 0.0333652905492 0.16227487902 0.206616360663 0.101201543414 0.428294779964 0.175403680543 0.4 0.0898624954755 9.99309062159 0.318969680773 12.0469663722 
10.581454715 0.113221021526 0.0988528102499 0.515314839643 0.0931417472656 0.362964242204 -1.22432822856 0.270993227353 0.101723949599 8.50793284016 0.962517797318 8.05802605774 
10.6518491119 0.0405407012165 0.0312051508243 0.541517618047 0.144351252286 0.09096148776 -1.90313912225 0.4 0.0608266617032 5.67134570482 0.271006367044 14.8587362211 
10.2026477318 0.0349282406341 0.0561521420704 0.449409636604 0.279714523044 0.43088810083 -1.06150015292 -0.239470423093 0.326863264236 0.0516907267195 0.244374667492 8.46722294438 
10.515341087 0.131405693188 0.271378442767 0.107901799204 0.300842977941 0.477831176535 -0.861774120654 0.32736582632 0.149916357349 5.3745641743 0.841152253343 12.6997284172 
10.769802819 0.0554328292395 0.369569395367 0.292240181469 0.163555236035 0.00896348205956 -1.84852902445 -0.190296743693 0.00249920350655 9.68906971282 0.862624636926 21.9637545209 
10.4809620218 0.314471069816 0.0823571146287 0.120498860879 0.139273656745 0.200888273492 -0.747631968765 0.4 0.217252721778 0.464553517337 0.463658968916 22.1439321976 
10.9370211927 0.100963787652 0.361129451485 0.355154758146 0.0600642007967 0.404661861297 -1.90883050512 -0.0993896276754 0.0475288987559 8.66328380312 0.289144184056 3.72130436721 
10.5714955904 0.460133175131 0.137627841809 0.262803620457 0.0228821950396 0.163184133403 -0.902386963799 0.129846316367 0.0850842247527 3.16714895611 0.373854091641 15.9565078583 
10.2334329283 0.251900445419 0.244667392559 0.0420157243133 0.0138851557176 0.466373037396 -0.484738119802 -0.360829566557 0.271955697818 7.4677701962 0.921744524971 13.2602904816 
10.4318593697 0.0730768024676 0.630061013244 0.0982729189958 0.0710606578621 0.33949466229 -0.0648739607959 0.0878509916474 0.37323858639 4.50783550769 0.385964251302 16.3096009139 
10.2686901708 0.304753978833 0.0302432746363 0.182485658022 0.421831386332 0.37492882225 -1.78841440526 -0.615785772943 0.397166287504 7.72364091578 0.0906252253908 13.6413825277 
10.0359086896 0.0366219984079 0.311839484992 0.202283216142 0.298472230174 0.438300076186 -1.10161697213 0.0446491847735 0.612554728978 8.27732003013 0.788277462036 5.10073910186 
10.2378021834 0.0336712287938 0.0926865766529 0.138805880451 0.27544134412 0.46627428334 -1.4497171387 -0.570520928433 0.603471872377 8.57833492576 0.853569164711 2.34652161998 
10.2777182275 0.399210940632 0.183065260255 0.0738502421571 0.0079206613492 0.338278484782 0.133962148244 0.4 0.192961479947 9.89924300684 0.838230063983 24.7278302987 
10.7961466747 0.263893828572 0.0570357013815 0.463746706958 0.172802555052 0.119271491367 -1.17147879458 0.4 0.0735700541027 7.50370868027 0.497957923594 14.9084543142 
10.6823525636 0.428578417896 0.197723439439 0.0351086595004 0.0626843400168 0.254564872 -1.08744452088 0.14623859325 0.264586995277 3.94128409532 0.221116138357 18.9936126382 
10.7820721562 0.459510971051 0.0731913220742 0.147816499889 0.299986784526 0.269333258981 -0.380961364058 -0.0410614362382 0.00686531380187 1.76915735559 0.0270704050193 19.1018048614 
10.4955870949 0.177112739465 0.348554533705 0.388112630996 0.053012357159 0.415730849531 0.150857704834 -0.0980400355605 0.109208635638 3.77470140008 0.766912389174 15.6904230453 
10.1619859757 0.330708353617 0.249373864816 0.0121870855709 0.138563116597 0.354733042192 0.0464035224368 -0.0549300532043 0.175322469497 4.50490723323 0.703267093574 18.6043404107 
10.1219822463 0.508700480139 0.0160065024119 0.153520589372 0.0275271143517 0.304295966996 -1.37697410228 0.4 0.315277632547 5.84140666447 0.691104276758 18.9757510513 
10.7579019073 0.350605874198 0.109804046943 0.305261673269 0.0785298374752 0.214734586667 -1.7468469623 -0.128028985503 0.227130609603 8.81296382886 0.0452657554322 5.2051463997 
10.583505078 0.0346404373891 0.176976185613 0.017821986103 0.39876825727 0.49911421316 -0.742199792907 -0.775902981623 0.700562579143 4.42057869465 0.855442873176 12.3908320838 
10.5238033211 0.38650386535 0.114474112095 0.0162489967961 0.438477288812 0.0471428127098 -0.493897405953 0.4 0.0395372542709 4.92153442922 0.992978639873 19.9753584948 
10.6123624877 0.190869706137 0.255802700229 0.179769594378 0.335507770222 0.287062409212 -1.1041329158 -0.0331066477677 0.0609845752788 3.98786884553 0.606806068308 21.4975554656 
10.6562389038 0.0713786336658 0.107448055013 0.0923634483702 0.583391392594 0.16428429315 -0.398428859701 -0.0456878547705 0.170519643082 0.140484880001 0.783382543581 14.871169755 
10.5928705935 0.11288799991 0.103529530197 0.706043119269 0.0168098774771 0.341883490251 -0.289679229974 -0.813546897419 0.297812251631 1.08489530896 0.189512483543 19.1963729436 
10.7299920126 0.00626333588376 0.571936788395 0.220882548913 0.0481485644417 0.206856767829 -0.622523679874 0.0410862404045 0.306050279583 9.99515403817 0.882551057868 19.2918822049 
10.5724984943 0.0819136847329 0.0639478890858 0.000270523221517 0.400194269444 0.329007777715 -1.11882918309 0.4 0.219691065606 3.55445099121 0.742118016074 19.5117650845 
10.3355623755 0.136082800618 0.203933008681 0.00643882153623 0.225643250373 0.356711446426 0.100707916925 -0.422964776006 0.27948957757 9.39446632888 0.113965551202 18.4629095831 
