# id z zbest use_grism1 s0 s1 Ha_flux Ha_error Ha_scale_to_photom Ha_EQW_obs Ha_EQW_obs_err OIII_flux OIII_error OIII_scale_to_photom OIII_EQW_obs OIII_EQW_obs_err OIIIx_flux OIIIx_error OIIIx_scale_to_photom OIIIx_EQW_obs OIIIx_EQW_obs_err OII_flux OII_error OII_scale_to_photom OII_EQW_obs OII_EQW_obs_err uvj_flag sn_F160W sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta
24610.0 -99.0 0.519 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 524.045284727 15.813 14.908 0.90513 136770000000.0 3774500000.0 0.0 0.5188 1.0 993.5 20.96 952470000.0 2516300000.0 0.47
9681.0 0.74281 0.751 1.0 0.049 -0.21 0.0 0.0 0.913 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 269.411218261 1.1352 0.42934 0.70583 3938900000.0 2943400000.0 1.0 0.7428 2.0 13.12 19.19 331880000.0 1962300000.0 2.04
5962.0 0.7665 0.766 1.0 0.045 -0.395 0.0 0.0 0.887 0.0 0.101896405321 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 287.20922046 0.62977 0.19395 0.43582 1779400000.0 1817500000.0 1.0 0.7665 2.0 5.543 19.41 370100000.0 1211600000.0 0.44
5200.0 0.59919 0.603 1.0 0.019 -0.262 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 417.700473848 21.752 18.121 3.6307 166250000000.0 15141000000.0 0.0 0.5992 2.0 849.1 19.19 7575000000.0 10094000000.0 -0.35
21557.0 0.68961 0.653 1.0 1.365 2.23 0.0 0.0 0.429 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 12.1582825699 -99.0 -99.0 0.041396 -99.0 172630000.0 2.0 0.6896 2.0 -4.528 21.33 53311000.0 115080000.0 0.28
33683.0 -99.0 0.416 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 750.770940368 -99.0 -99.0 0.28768 -99.0 1199700000.0 2.0 0.4156 1.0 -5.695 19.61 122960000.0 799780000.0 2.76
10212.0 0.73066 0.695 1.0 0.387 0.021 0.0 0.0 0.682 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 146.583382985 2.4182 2.2729 0.14533 20852000000.0 606050000.0 0.0 0.7307 2.0 71.98 28.68 205120000.0 404030000.0 0.03
7784.0 0.74717 0.745 1.0 0.058 -0.294 11.66 3.1 0.89 25.7273190359 6.79956730026 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 272.210179225 7.0616 6.1086 0.95305 56042000000.0 3974400000.0 0.0 0.7472 2.0 184.3 31.35 2181200000.0 2649600000.0 -0.41
1424.0 0.67783 0.681 1.0 0.048 -0.136 24.9 6.14 0.923 19.7338228545 4.74422319305 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 334.523203968 5.1792 4.4118 0.76739 40475000000.0 3200100000.0 0.0 0.6778 2.0 164.3 27.59 478190000.0 2133400000.0 1.86
27027.0 -99.0 0.728 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 338.329336403 1.0921 0.43134 0.66079 3957300000.0 2755600000.0 1.0 0.7187 1.0 14.16 16.38 377140000.0 1837100000.0 1.53
2061.0 -99.0 0.796 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 235.486689344 14.545 13.224 1.3208 121330000000.0 5507700000.0 0.0 0.7962 1.0 352.0 28.89 2213000000.0 3671800000.0 0.13
563.0 -99.0 0.781 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 269.949698004 11.079 10.153 0.92637 93143000000.0 3863100000.0 0.0 0.7809 1.0 279.4 29.53 865420000.0 2575400000.0 1.23
4943.0 0.7463 0.745 1.0 0.065 -0.393 2.4 9.85 0.866 2.52533928878 4.79299089504 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 207.997961952 15.53 12.585 2.945 115460000000.0 12281000000.0 0.0 0.7463 2.0 380.7 30.41 6743200000.0 8187400000.0 -0.51
30862.0 -99.0 0.729 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 105.096690306 24.869 24.27 0.59847 222660000000.0 2495700000.0 0.0 0.7285 1.0 773.7 19.44 742150000.0 1663800000.0 0.47
12127.0 0.4792 0.48 1.0 -0.078 -0.308 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 382.872617352 2.0962 1.8329 0.26327 16816000000.0 1097900000.0 0.0 0.4792 2.0 150.9 18.07 171800000.0 731900000.0 1.05
21182.0 -99.0 0.488 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 46.9664548039 1.5611 0.16057 1.4005 1473100000.0 5840400000.0 1.0 0.488 1.0 12.6 17.24 1453000000.0 3893600000.0 1.11
6821.0 0.53265 0.533 1.0 0.081 -0.267 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 308.963985331 17.066 16.105 0.96099 147750000000.0 4007500000.0 0.0 0.5326 2.0 1004.0 32.57 1678700000.0 2671600000.0 -0.23
27811.0 -99.0 0.726 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 178.275482951 11.35 8.9438 2.406 82054000000.0 10034000000.0 0.0 0.7263 1.0 287.0 18.98 6027600000.0 6689000000.0 -0.72
5925.0 0.79948 0.799 1.0 0.193 0.266 18.07 3.2 0.863 48.2972858826 8.8358859226 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 194.348886504 24.441 23.93 0.51073 219550000000.0 2129800000.0 0.0 0.7995 2.0 632.6 28.76 453290000.0 1419900000.0 1.14
9754.0 0.53112 0.533 1.0 -0.052 -0.22 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 545.485504999 -99.0 -99.0 0.46986 -99.0 1959400000.0 2.0 0.5311 2.0 -15.38 23.05 160060000.0 1306300000.0 2.73
29189.0 -99.0 0.463 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 246.588705553 3.0545 2.0626 0.99186 18923000000.0 4136200000.0 0.0 0.4625 1.0 187.4 17.69 3156800000.0 2757500000.0 -1.33
9555.0 0.42761 0.429 1.0 0.051 -0.305 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 536.793757912 17.981 17.147 0.83476 157310000000.0 3481100000.0 0.0 0.4276 2.0 1934.0 17.51 2622000000.0 2320700000.0 -1.31
26798.0 0.72547 0.725 1.0 0.087 -0.31 7.68 6.55 0.859 4.61323581401 3.17594626392 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 213.464553764 -99.0 -99.0 1.0769 -99.0 4491000000.0 2.0 0.7255 2.0 -39.96 19.28 448400000.0 2994000000.0 2.57
17897.0 0.73759 0.729 1.0 -0.017 -0.205 0.0 0.0 0.976 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 256.467798162 0.97511 0.66111 0.314 6065300000.0 1309400000.0 0.0 0.7376 2.0 20.51 19.29 225200000.0 872940000.0 1.64
32334.0 -99.0 0.731 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 257.043031059 -99.0 -99.0 0.26146 -99.0 1090300000.0 2.0 0.7441 1.0 -2.331 20.35 118830000.0 726880000.0 2.47
29214.0 -99.0 0.644 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 176.397913787 12.12 11.565 0.55523 106100000000.0 2315400000.0 0.0 0.6438 1.0 474.3 16.46 515200000.0 1543600000.0 1.09
902.0 -99.0 0.427 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 1019.98198916 3.3084 2.5226 0.7858 23143000000.0 3276900000.0 0.0 0.4187 1.0 301.6 17.58 1554500000.0 2184600000.0 -0.43
25796.0 -99.0 0.72 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 163.32042159 -99.0 -99.0 0.56895 -99.0 2372600000.0 2.0 0.7195 1.0 -28.27 14.48 347720000.0 1581700000.0 1.9
27533.0 -99.0 0.673 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 310.037628509 -99.0 -99.0 0.52734 -99.0 2199100000.0 2.0 0.6755 1.0 -11.79 24.29 1126900000.0 1466100000.0 -0.59
8788.0 0.75681 0.756 1.0 -0.031 -0.416 0.16 1.61 0.951 0.261838218134 1.49703155151 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 243.390026011 1.5622 0.6046 0.9576 5546800000.0 3993300000.0 1.0 0.7568 2.0 17.74 26.12 1542800000.0 2662200000.0 -0.42
1153.0 -99.0 0.549 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 403.635518823 2.1253 1.3653 0.75995 12526000000.0 3169100000.0 0.0 0.5493 1.0 78.76 19.9 660650000.0 2112700000.0 1.23
21739.0 0.44773 0.448 1.0 -0.056 -0.072 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 551.784105315 0.41 0.18044 0.22956 1655400000.0 957290000.0 1.0 0.4477 2.0 17.91 20.94 284380000.0 638190000.0 0.34
11580.0 0.52501 0.53 1.0 0.071 0.126 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 476.768826169 0.5106 0.1356 0.375 1244000000.0 1563800000.0 1.0 0.525 2.0 8.762 26.01 337130000.0 1042500000.0 0.95
31262.0 -99.0 0.704 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 339.300433459 14.708 12.212 2.4957 112040000000.0 10407000000.0 0.0 0.7041 1.0 419.7 21.39 4078200000.0 6938200000.0 -0.21
26710.0 -99.0 0.776 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 452.062183482 6.018 2.005 4.013 18394000000.0 16735000000.0 0.0 0.7756 1.0 55.95 17.46 5339900000.0 11157000000.0 0.64
26702.0 0.23615 0.711 0.0 0.221 0.506 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 219.010466582 0.16928 0.15857 0.01072 1454700000.0 44703000.0 0.0 0.2361 2.0 85.7 16.83 81019000.0 29802000.0 -2.52
9992.0 0.44773 0.442 1.0 -0.035 -0.154 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 542.966225057 -99.0 -99.0 0.34458 -99.0 1436900000.0 2.0 0.4477 2.0 -19.73 18.21 158940000.0 957960000.0 1.45
23592.0 -99.0 0.712 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 285.93914494 -99.0 -99.0 0.40899 -99.0 1705600000.0 2.0 0.7117 1.0 -26.79 20.33 216230000.0 1137000000.0 2.08
20964.0 0.59201 0.599 1.0 -0.035 -0.227 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 477.249335187 0.50273 0.19556 0.30716 1794200000.0 1280900000.0 1.0 0.592 2.0 9.396 29.06 358810000.0 853940000.0 0.04
10374.0 -99.0 0.441 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 534.106944431 13.468 12.883 0.585 118190000000.0 2439500000.0 0.0 0.5207 1.0 850.4 22.72 640090000.0 1626300000.0 0.27
7204.0 0.73066 0.732 0.0 0.016 -0.352 0.97 16.96 0.914 0.75115851756 2.02234985497 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 288.571991781 2.0474 1.2921 0.7553 11854000000.0 3149700000.0 0.0 0.7307 2.0 40.92 31.58 438700000.0 2099800000.0 2.21
31429.0 -99.0 0.696 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 346.66833257 -99.0 -99.0 0.96592 -99.0 4028000000.0 2.0 0.6945 1.0 -13.83 18.14 645660000.0 2685300000.0 1.5
27160.0 0.50908 0.509 1.0 -0.048 -0.288 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 323.259671883 -99.0 -99.0 0.47103 -99.0 1964300000.0 2.0 0.5091 2.0 -14.31 22.88 404060000.0 1309500000.0 0.61
19727.0 0.5944 0.595 1.0 0.047 -0.192 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 288.998056967 2.6456 2.0229 0.62275 18558000000.0 2596900000.0 0.0 0.5944 2.0 96.31 23.5 1435400000.0 1731300000.0 -0.59
12381.0 0.68961 0.69 1.0 0.104 -0.318 46.51 5.66 0.837 61.8130811252 7.78877965921 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 254.450988436 28.479 27.271 1.2083 250190000000.0 5038800000.0 0.0 0.6896 2.0 980.9 26.0 1196200000.0 3359200000.0 0.89
17670.0 -99.0 0.729 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 496.378638968 4.8281 2.6113 2.2168 23957000000.0 9244400000.0 0.0 0.7286 1.0 83.22 29.78 1755500000.0 6162900000.0 1.19
13901.0 0.68035 0.684 1.0 0.096 -0.293 0.0 0.0 0.847 0.0 0.785550629333 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 410.081658094 5.6131 3.7584 1.8547 34481000000.0 7734300000.0 0.0 0.6804 2.0 138.9 20.44 4049300000.0 5156200000.0 -0.55
25418.0 0.64132 0.656 1.0 0.012 -0.36 0.0 0.06 0.899 0.00609265712963 1.20634611167 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 289.139176659 -99.0 -99.0 0.32808 -99.0 1368100000.0 2.0 0.6413 2.0 -21.63 17.3 234190000.0 912090000.0 1.09
17262.0 0.65533 0.661 1.0 -0.069 -0.243 0.0 0.0 1.007 0.0 0.97261573221 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 553.23356396 -99.0 -99.0 0.7002 -99.0 2919900000.0 2.0 0.6553 2.0 -13.39 26.67 360770000.0 1946600000.0 2.22
27919.0 -99.0 0.729 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 305.344753117 3.7779 2.8139 0.96397 25816000000.0 4019900000.0 0.0 0.7206 1.0 91.85 13.23 1836500000.0 2679900000.0 -0.42
13903.0 0.59919 0.604 1.0 0.081 -0.102 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 395.643337161 13.646 12.717 0.92822 116670000000.0 3870800000.0 0.0 0.5992 2.0 595.9 18.04 2030000000.0 2580500000.0 -0.52
29695.0 -99.0 0.429 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 590.87205741 0.92306 0.68661 0.23645 6299100000.0 986030000.0 0.0 0.4218 1.0 80.41 21.45 428800000.0 657360000.0 -0.37
25261.0 -99.0 0.729 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 301.972657746 13.711 12.171 1.54 111660000000.0 6421900000.0 0.0 0.7285 1.0 388.0 17.17 2479000000.0 4281300000.0 -0.21
14104.0 -99.0 0.729 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 305.345989996 -99.0 -99.0 0.33962 -99.0 1416200000.0 2.0 0.729 1.0 -27.4 25.9 246400000.0 944170000.0 1.66
14814.0 0.6628 0.667 1.0 -0.049 -0.293 0.04 0.33 0.976 0.036083714217 1.56964156844 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 346.555458434 7.0551 6.0983 0.95685 55947000000.0 3990200000.0 0.0 0.6628 2.0 237.1 28.93 1616500000.0 2660100000.0 -0.31
