# mass tage logtau dust2 delt_trunc sf_tanslope duste_gamma logzsol dust1 dust_index duste_umin duste_qpah 
22094879.0794 12.202776879 1.51043042757 0.208059366502 0.993444115156 -1.37701578949 0.0834819952005 -1.84784386627 0.175391602327 -0.4 1.3596695102 6.2071855054 
4860278.5272 7.41840673253 0.219268047277 0.473287743426 0.989216013238 -0.745965615112 0.690351613529 -1.75020285943 0.67305675311 -1.01916937672 20.0128830239 6.07769693111 
2942519.3929 7.83210961175 0.500767245723 0.266046237777 0.989785638357 1.060080172 0.531478768533 0.0254220946356 0.492008698374 -1.21197149412 18.2395327555 2.04630554563 
24971450634.0 11.658470542 -0.00941942207127 0.345972995532 0.993138036442 -0.862123713569 0.666531884963 -1.62986070291 0.620456759142 -0.4 5.39072216049 8.97015269315 
5202167.45126 12.8387634147 0.661528786424 0.312824747675 0.993768870302 1.29264405918 0.0467885623905 0.0373470330634 0.457224431963 -0.673324686483 20.6785562292 6.34792592261 
35127613.7532 3.51438558943 -0.506571472787 0.0454377470759 0.977236419293 0.772877917071 0.977754394201 0.0996055396449 0.0453441342143 -0.4 15.9214968572 4.25485278966 
12638590.052 10.6492787063 0.114007178013 0.478748534231 0.992487754128 0.297093230719 0.265028820697 0.0816458798792 0.571522312326 -1.4 19.7226883763 7.26099546156 
367170.809039 1.17994441314 1.05150816485 0.32279711563 0.932200195951 0.295237193146 0.0363751067564 -1.67492131074 0.330268650049 -0.737415627784 9.53018114408 3.76277497176 
946170192273.0 5.6540782417 1.55985045395 0.259633561918 0.985850920949 1.02002273348 0.170046285095 -0.71523880167 0.314152842899 -0.544909674406 3.87765431963 1.86630695685 
804480.515979 3.41380435169 -0.275159941433 0.312912797191 0.97656573378 0.78230416086 0.0583157198706 -0.599936042324 0.245348293145 -0.766293663565 4.95009500767 9.79208900144 
115406.184044 3.72420687558 -0.0231559142769 0.433901232396 0.978518916195 -1.16272594211 0.217485896316 -1.61799606889 0.36337898178 -1.4 24.6199326991 4.7062854099 
2855356.64175 5.4689936738 0.824290936372 0.395052460162 0.985372080355 -0.971823011165 0.863689958028 -0.150668513952 0.24535905123 -0.4 7.86701619395 1.973134366 
3.6921604755e+13 8.374414274 0.581896343615 0.0133442010847 0.990447093088 -1.27668565522 0.868423496833 -1.81102381896 0.0106751667522 -0.486936826156 14.9917307117 6.22220769586 
201668831.013 5.64655804517 -0.0535635077667 0.0198419854878 0.985832076929 -1.31658678438 0.0801172856784 -1.30290318448 0.019218671885 -0.95494780418 17.1723045216 9.48817430002 
45986894100.5 11.2788473657 1.69792465836 0.157159405017 0.992907076636 0.800551365254 0.905682393292 -0.347008611666 0.222541893265 -0.660398999976 18.2870287916 1.50360533874 
9687948.20797 10.0609277863 0.386459097859 0.00753746998623 0.992048447052 0.966222079309 0.760869785934 -1.29958388325 0.0116362839327 -0.4 22.0432841488 5.90370741805 
4.67162758298e+12 1.02270010026 -0.264811971543 0.391836772044 0.921775699465 -0.785504285938 0.804043868861 -0.416758451803 0.765713077941 -0.4 10.6536995752 5.42125292041 
5554394.15874 11.024612245 1.22375359197 0.189679172437 0.992743508958 -0.350102561621 0.40379178163 -0.094838925777 0.229649552416 -0.61716589226 8.69318193578 7.84713151435 
37514185.7603 12.2678267377 -0.204098636056 0.194784679522 0.993478877579 -1.28141597383 0.969163667823 -0.439822544221 0.343483126292 -0.942958594806 11.0784361415 7.20181507828 
2.30520015302e+13 9.91648601873 -0.342128291645 0.409951236443 0.991932626149 -1.30564503169 0.783461416916 -1.22694369606 0.699114488362 -0.4 2.14347313617 4.65245616463 
35278830.2917 3.13644953942 1.14421219991 0.40102917609 0.974493452232 -1.10768739485 0.073233056505 -0.598584374238 0.429123441932 -0.952259576424 17.2617694399 7.34872161332 
2.40591502301e+12 12.3165057453 1.43484195322 0.157283081106 0.993504651266 1.28198567921 0.700857723647 0.159954507558 0.180243727298 -0.702666373379 2.80710383198 1.32305216246 
13598818983.7 7.14735467315 1.28079399462 0.20877747732 0.98880704769 0.0720343652227 0.81243007063 -1.35333598719 0.412687197616 -0.907180659452 13.8142355502 9.3776850041 
19673009.9388 5.80098314666 1.49333603313 0.0320913797989 0.986209234197 -1.28196075836 0.371221845725 -0.605322713575 0.0336304072709 -0.773925787727 2.56943493386 5.54531523611 
4.52190951777e+13 4.50186885632 1.20161169742 0.358893664174 0.982229602293 -1.26714937115 0.928615872002 -0.604800349508 0.302661382032 -0.4 16.4195795714 0.8013903943 
215027.225065 3.31031479863 0.00833622759446 0.271415079769 0.97583311411 -0.987759635454 0.101711789852 -0.582333423025 0.18573245199 -0.4 13.7773897471 5.99279742721 
1.24585617914e+12 10.3591564522 1.96402994472 0.499317160854 0.992277363474 -1.26792951957 0.939655084229 -1.55477835246 0.783684992426 -0.831421390125 12.4483378445 0.80047357211 
9.27123632785e+12 7.50750720191 1.05992585321 0.410199419234 0.989343999566 0.393144296448 0.971407269307 -1.08875922663 0.246833937182 -0.4 22.0171865766 5.3279226517 
30207155.429 12.2431736272 -0.345967269011 0.0872198574611 0.99346574651 -1.0984323918 0.681052330684 -1.27862395095 0.101760933515 -0.596037612923 20.1068415555 9.5300555004 
340844.276987 1.49210159265 1.23182384334 0.443978934813 0.946384347826 1.1806767628 0.323371418524 -0.050500514648 0.681781965301 -1.33741000496 0.661259920047 1.3188782185 
176062630586.0 13.0950649695 1.51723486349 0.345015073189 0.993890828325 1.31062025146 0.888479966258 -0.260716632026 0.573327098903 -1.15483701644 24.8779414193 2.29601648324 
196858767.061 8.86555474944 -0.642499070378 0.410274023105 0.990976312001 -1.07805710466 0.718082559127 0.0540372253084 0.435580369788 -0.838665622229 15.5693893213 1.97033082238 
8439862.28438 7.32800955309 0.232271795765 0.273462437444 0.989082983664 0.183148954715 0.747143798123 -0.599545531923 0.16425010098 -1.4 12.1007180185 6.19000758482 
4.80571072997e+12 12.2527141618 0.567368453958 0.0144312581537 0.993470834385 -1.15044775528 0.669952053976 -1.6308107345 0.0195171932854 -0.90277098715 17.4799661652 1.79174565039 
4.92196328712e+12 8.01629355956 -0.515582146903 0.381640131011 0.990020325552 1.1797937033 0.37258275122 -1.44919295397 0.456569851139 -0.4 10.1976935038 9.06505605413 
92297025.738 3.85560132584 -0.365299924531 0.473447508659 0.979250966778 1.05054521407 0.290445934491 -0.126093793266 0.890392357549 -1.4 17.5189867522 1.25601834773 
728929638511.0 9.07862354828 1.71258338797 0.123892935328 0.991188091501 -0.779761074087 0.842890134893 -1.15602258542 0.244892722862 -0.4 13.7596125423 9.7948670515 
200392326976.0 12.0727596046 1.50839721595 0.319158399146 0.993373511722 1.48872819817 0.178399770293 -0.0190807202637 0.427702753499 -0.717703149822 10.7789466115 1.46169483801 
120823830.084 9.74250895372 -0.723640546808 0.0948329604882 0.991788562846 -0.97100642882 0.952204379635 -1.76838323391 0.14225488258 -0.487951432752 0.887893474002 4.59277436113 
23951461.3416 0.572814648664 0.0382356931884 0.304806941794 0.860338767197 -1.18251368718 0.892575757811 -1.10912862105 0.583251698069 -0.459989335313 24.724692285 9.77614675283 
4999716.14829 9.00306985234 -0.434122321647 0.0133252245839 0.99111414203 1.2684452496 0.0279267981295 -0.416429494395 0.00809382810272 -0.871920539368 9.09799268889 5.83638597742 
2.44574162976e+13 7.48654228225 0.125511927759 0.414484818441 0.989314159062 0.70105044797 0.821722726271 -0.656560713661 0.601755231481 -1.4 6.46154741059 1.96109852253 
128119574643.0 8.55605781005 -0.160048923346 0.0650596595485 0.990649899548 1.17841070857 0.46196598961 -0.366752309344 0.0802046368102 -1.22254759646 3.01234153459 1.6593987708 
951492628.482 11.2094109551 1.90624254591 0.482584517585 0.992863139703 -1.15829434094 0.00188514612534 -1.34149445292 0.869856172865 -0.766492866849 0.183177069294 4.32630043078 
55813874671.2 7.66391482582 -0.175295137656 0.486174742655 0.98956147063 -0.714758795278 0.813270835532 -1.53414828067 0.273136121432 -0.4 12.2499954693 4.15684836645 
5171085196.04 10.2279510403 0.996171714134 0.373201358349 0.992178296544 -1.26329947068 0.565600765286 -1.85184450001 0.246413587812 -1.07865221603 6.71018333416 3.25837115553 
5.96367605533e+12 7.14392529187 1.35088093746 0.105914715173 0.988801674607 1.20244633761 0.925327248989 -1.11402855313 0.154601133622 -0.459691847983 1.91770163706 2.26006935303 
53193691161.8 13.06452522 1.35673222008 0.231543129413 0.993876547471 -1.45652401474 0.877951438582 -1.43262100159 0.449581060611 -1.4 2.55485735005 4.75032625348 
5.69883844248e+13 0.771540798553 1.4043521656 0.449521200917 0.896311380876 -0.993443429325 0.650941093798 -1.02955292377 0.596743337801 -0.4 9.84400203256 1.09400456812 
7366411355.67 0.492879378409 0.333326310525 0.271508500669 0.837688482204 -1.24933007425 0.388741718515 -0.042883575606 0.209343640316 -0.4 24.870416446 9.48476442881 
69081854.9624 2.31757350686 -0.359065254036 0.403588423299 0.965481138025 -1.50571918791 0.431493664402 -0.663014875627 0.41809530963 -0.825530812219 2.38302413296 0.944291534525 
9.92296815476e+12 13.0758472176 -0.978195075643 0.21563186673 0.993881849591 -0.804394814077 0.395607126965 -0.600521974408 0.135565468363 -0.541949258002 11.1082013348 6.04050484448 
12404215647.6 5.59677636152 0.944729446211 0.100072853314 0.98570605741 0.95680380158 0.872202415055 -1.68772988928 0.152475671931 -0.549805994954 0.332943330531 9.69806690953 
21324288573.2 10.3844253065 0.39247562945 0.165299349007 0.992296155287 0.719593679905 0.66055635378 -0.850985806328 0.281148950793 -1.34152060175 12.6761907087 9.16280619774 
155192.134224 3.56418837888 -0.263618809407 0.34981372722 0.977554497267 -0.576125252918 0.732386377346 -1.31048028427 0.182048182771 -0.504706550613 18.0472457602 9.08376338469 
9240817.43063 5.18670609823 -0.556786353949 0.180381741212 0.984575952737 0.805038797003 0.120848136207 -0.184023417326 0.156661576688 -1.33038666752 16.5717423177 0.974555918801 
2697246.97521 6.75972840863 0.287365611661 0.412246856934 0.988165204996 -0.670722518896 0.265973367993 -0.593303626557 0.809002305314 -0.4 13.8811416839 2.82653262657 
3899017874.55 3.1478717869 -0.0292598225198 0.368781130198 0.974586004318 -1.06511993271 0.63731120757 -0.530955416419 0.230905813338 -0.646431937655 5.48634609268 2.32529383966 
1185994808.77 0.554040900244 -0.54642436652 0.229452354126 0.855606328044 -1.45733741998 0.966126255712 -1.28284491068 0.154161273803 -0.4 6.34473192507 9.58723015878 
118365.000835 11.4867832385 1.97982075651 0.0358482995365 0.993035474045 0.444163118387 0.318969680773 -0.938838673591 0.0264548654128 -0.692590462391 8.91776072319 3.59057280811 
17103793124.5 9.75140984217 0.0447075181226 0.269593641051 0.991796058078 0.456494759802 0.962517797318 -1.28646921505 0.420453312633 -0.585811647437 3.50902107064 9.55789784041 
73560048468.8 2.52620766283 -0.893740722003 0.467897306991 0.968331977938 -1.2784454159 0.271006367044 -0.693796883542 0.890723307601 -0.831969997359 21.4359599601 2.51428117965 
6665451.71017 11.5556695541 0.269815456789 0.262455115475 0.993076991374 0.665877997859 0.244374667492 -1.25080828155 0.455146114076 -0.4 24.0238504751 8.15052743072 
4345800476.73 12.8026172682 0.54593439541 0.458098188022 0.993751277702 -0.915781014861 0.841152253343 -0.881951378903 0.367463918474 -1.4 10.2660282331 3.43572412668 
847667185802.0 0.348096743702 -0.818242890948 0.124654990396 0.770178832617 0.901923302788 0.862624636926 -0.0746045256918 0.158384157263 -1.21185579045 17.0852604858 1.04151031296 
2131366797.88 5.44619004854 0.703734605394 0.488461937505 0.985310832107 -0.38925650264 0.463658968916 -0.0589022944252 0.500961104742 -0.671941583306 9.45087651685 3.4364523128 
2.71138216157e+13 10.859022627 -0.901608993251 0.305930979834 0.992632854471 -0.690574647526 0.289144184056 -1.66440841458 0.354226810224 -0.907834647723 13.3681354552 2.52135966875 
13914266390.1 4.44465594387 0.489787607651 0.402488222598 0.982000856532 1.41162655033 0.373854091641 -0.598127628409 0.458873645768 -0.4 14.1071292093 7.03214251569 
12615264.3302 12.4982550126 1.06718232285 0.127405009088 0.993599106442 -0.977650201398 0.921744524971 -0.833099182926 0.222262838866 -0.4 1.55919034749 4.43405115855 
770432025.26 9.12798799376 1.64763968554 0.386276813137 0.991235746579 1.15237997414 0.385964251302 -0.567356064934 0.57590055883 -0.4 6.77676415458 0.0366930253332 
26194585.8859 10.0692246746 -0.735135122479 0.26937609458 0.992054999011 0.495178662717 0.0906252253908 -0.799887546782 0.442646183649 -1.00369724605 5.58079473112 0.153373472105 
210464.187234 11.7525536651 0.214354416411 0.381215095331 0.993192968756 -1.07460633196 0.788277462036 -1.54419261642 0.274848842043 -1.2360144996 24.0556125523 7.84415970281 
13810825.8986 12.4956318111 -0.266890053502 0.240272568832 0.993597762705 -1.35489780529 0.853569164711 -1.78421879858 0.320644661728 -0.880241313926 4.57600017615 4.3551026574 
31583775.7321 9.09568270187 1.92252831554 0.0447457474972 0.99120461843 0.670361288693 0.838230063983 0.166280793097 0.0747592900509 -0.79390825299 10.327090365 3.96314656049 
1.46325518782e+12 3.27820556144 0.117771251734 0.460454313931 0.975596405259 1.29944680489 0.497957923594 -0.689464021612 0.507873575963 -0.634060088324 23.6854022361 3.20398998667 
138411785936.0 6.8720001559 0.233947666984 0.478216826981 0.988358556725 0.101011585863 0.221116138357 -0.333448215868 0.735042081187 -0.4 14.0339374876 8.90217680056 
1.09307360122e+12 7.26429243993 1.21065249209 0.0225475551524 0.988987227502 1.44692625513 0.0270704050193 -0.324019415698 0.0278581892372 -0.765063713829 2.53573246674 7.63461432824 
2885917115.03 11.1530478772 1.94588622788 0.29064044268 0.992827072843 -0.513670323451 0.766912389174 -0.621316545853 0.243918034847 -0.82505057769 6.24672430385 8.56181199853 
2869946.36898 9.53276468769 1.80147952411 0.0124709980798 0.991607891035 -0.70699514024 0.703267093574 -0.367372743325 0.0153882556359 -1.4 8.83681200233 0.398066148617 
1252680.21188 8.19300595484 -0.166323643699 0.48052226789 0.990235574044 -0.670324751685 0.691104276758 -0.335004828059 0.604596284398 -0.819788809135 20.2325710257 2.18973471796 
662395183148.0 5.81398930973 -0.677668611473 0.213899473073 0.986240084779 1.30592586908 0.0452657554322 -1.53509366717 0.390556755602 -0.4 18.6487201096 7.90384533135 
17846197807.7 13.3679580234 0.711244525936 0.207762068547 0.994015540753 1.21703439734 0.855442873176 -0.908871260163 0.141018308766 -0.656309538752 23.0385534345 5.10472775893 
5178808955.05 1.36225332305 1.05451971527 0.40093933229 0.941273771444 -1.27532311969 0.992978639873 -0.247890444432 0.276645758599 -0.838799902382 0.611550595792 4.7456890882 
32453563383.4 7.73523140208 0.210876153269 0.325099865655 0.989657710824 -1.04148347808 0.606806068308 -0.11523311806 0.539604995359 -0.4 11.9794942207 7.74637650715 
80565690558.1 4.47387945895 1.1865038806 0.00317331744565 0.982118427478 1.32876763615 0.783382543581 -0.69271331854 0.0042569572026 -1.15369529191 16.963493931 2.62736679937 
21668823978.7 9.19144236954 1.33684899082 0.245984541622 0.991296251798 -1.00122371275 0.189512483543 -0.31577794026 0.336557484457 -0.4 6.00290977498 0.644413536956 
371473735728.0 5.6047310103 0.876695373447 0.367376427755 0.985726344431 -1.4875337845 0.882551057868 -0.307454442382 0.38512760957 -0.794157052683 20.4864543821 0.949835519591 
14206478836.2 8.84942514818 0.190558733056 0.435802064829 0.990959864775 -0.0309282156623 0.742118016074 -0.288291958502 0.716813464603 -0.812382715881 9.07896497234 5.20184072155 
104727655.116 9.58531698853 1.87655472386 0.248286843024 0.991653901473 -0.345727574413 0.113965551202 -0.379698241155 0.16717247321 -0.4 15.9337095342 5.60604528064 
