# mass logzsol logtau tage delt_trunc sf_slope dust2 dust_index 
135575208.313 -1.00733181367 -0.0642149163915 5.59760147029 0.053952140181 -3.70723230239 0.423589221078 -0.4 
4.60723582426e+13 -1.96137711824 0.7941844231 2.16208368433 0.953261119714 0.594422210294 0.358754296018 -0.705788585804 
3717702276.38 -1.14665504064 1.05690415923 0.422245549901 0.844137404149 1.82862024627 0.307951696161 -0.986010178512 
253671075501.0 -0.521325727781 1.19120828815 9.32896175454 0.395556655665 1.17057041686 1.54676147973 -0.87401613152 
350628296.79 -0.010054495189 1.64376917455 6.23136912311 0.57223923354 -2.99727818887 0.487421373476 -0.867693245098 
9.22873008444e+12 -0.973588067867 0.271530069306 5.44580885677 0.448170098961 -9.21325005393 1.8199057016 -0.907973096315 
227478131.376 -0.637616510171 0.0353231247928 4.80961503913 0.0945073503113 -7.81007913322 0.42610686404 -1.11326440844 
1004967633.06 -1.41074785799 0.322703149573 3.82991253601 0.561329159274 0.99005710089 0.0861991141814 -1.30989614886 
3.19395609579e+13 -1.0983701244 -0.753798417329 10.6516473867 0.431556190241 1.76309030955 0.0163036546717 -2.08871306461 
958075899.524 -0.17489155848 1.06768306505 8.86470463123 0.969810312459 1.26295377286 0.453339082156 -0.407285538167 
5.50802339755e+12 -0.734227126621 -0.673842911809 7.71888399699 0.695906369272 0.927560830934 0.689699557388 -0.4 
98338402740.4 -1.26753486908 0.652317536173 9.15568005904 0.49803763563 0.145207819047 0.356512972579 -0.866664194191 
608305498.613 -1.23932704312 -0.702477718812 12.8602747913 0.536211913947 -7.15299325043 0.210981256563 -0.627953308453 
5.39407534497e+13 -0.30455633356 0.966214406192 12.4151490797 0.412668611614 0.0487848247748 0.682679112403 -0.4 
18138694.1103 -1.49125718159 0.647878282788 0.155267628438 0.730940028426 1.8281228092 1.14717043704 -0.471009390679 
3.30139328611e+12 -1.05717391 0.487751547524 4.40554658804 0.935500252324 -8.45580980654 0.299116237347 -0.4 
1.5727605891e+13 -1.50492342818 1.64062488874 1.06421619307 0.599319211244 -1.73131083186 0.618201793212 -1.43575211014 
849130249.275 -1.92339338653 1.41046283802 12.9614603782 0.736834699489 -6.5631274021 0.470885160635 -1.36396023726 
25954354.1966 -0.0398872775145 -0.932378322886 13.9257582257 0.80028056953 0.198368302978 0.775939127163 -1.30519121588 
720677801497.0 -1.76312225954 1.98529414691 6.02063224538 0.808759873439 -1.23648873737 0.87831102752 -0.4 
3648550564.97 -0.27725076119 0.863781845941 10.5197026174 0.693280040528 -7.51227022595 1.35344434887 -1.03447638757 
314963940.818 -1.75091239818 0.445869640781 12.637573021 0.449705492748 1.55205430132 1.11857870577 -0.4 
9.43409783241e+12 -1.45475137032 1.09397182713 5.93555938554 0.626156717362 -3.2750731807 0.266378599876 -0.4 
9.61112637527e+12 -1.60416355907 0.216589578776 2.83069328508 0.600708360207 0.669403484244 0.901369837022 -1.61622793863 
2024217172.04 -0.719929953334 1.09867310268 10.6218999126 0.0820093352962 -1.51221919753 1.25045287543 -1.22737479061 
2.17592720795e+12 -1.49256206767 0.645736450874 2.67160101106 0.859418679414 -7.96740105401 0.0 -0.4 
797008712176.0 -1.70822222536 0.286620073678 5.09878573717 0.314026989179 -7.48297852596 0.169310389107 -0.599287760002 
2495915045.15 -0.731962516339 -0.905073075421 8.38083091984 0.970491573923 -9.73171440377 0.0 -1.15532174642 
708910759.655 0.133012833986 1.96683039578 1.34576289276 0.593627128954 -1.36279977144 0.0125477060875 -1.00578828003 
209605144.561 -1.08572887423 0.0840955046861 11.3411664202 0.0406950162132 0.857275852937 0.505917859096 -1.49856589654 
3.34440864055e+13 -1.66630934581 -0.233548504748 8.63979408201 0.00878938878275 1.22867233876 0.726053831145 -1.74479711928 
562817511858.0 0.0234280977449 -0.649115477761 3.15235478537 0.782783690632 -8.39781293681 0.283254219961 -0.894732021569 
12425541749.2 -1.94305874261 -0.98997866635 2.97175659027 0.29337346413 -4.43541706424 0.397619482877 -1.03393502573 
294909224192.0 -0.334265469011 0.463854875822 9.69338712928 0.467891186222 -7.51615994218 0.764027429712 -0.91599906335 
46357402608.6 -0.0516580854384 -0.203592369378 8.90645132689 0.306235441941 -7.49360312993 0.753556217016 -0.4 
1.11589166778e+13 0.0785933290462 -0.780999802763 3.60676783863 0.783682733472 1.24374476434 0.219327351739 -0.4 
284083994419.0 -1.49008319749 -0.704234054211 2.63140231575 0.990252095403 -0.234555460472 0.00587673146148 -0.895707400255 
6.45737556982e+13 -0.860744150458 0.173976148501 9.97807926058 0.105300661876 1.11006709039 1.06968496128 -0.943073157732 
61044076785.7 -0.889129254593 1.98438752361 1.25404165778 0.598373206166 -2.25863459128 0.56575046729 -0.4 
1615824596.9 -0.520105750302 -0.72493685145 0.591716488906 0.819869006089 -8.27755133866 0.364009590968 -0.696618644574 
1.6580977557e+13 -0.75531525782 0.326289317442 12.3859930729 0.123223611504 -3.91621337067 0.321797586283 -1.24457522836 
91551405758.6 -1.71044099907 -0.97193453849 3.64274947784 0.172353895889 0.44603015467 0.63425307983 -1.30508091946 
139534052079.0 -1.06034802655 0.515203699846 6.72526016338 0.257885917551 0.690080785536 0.0 -0.678731998614 
14075188.3611 -1.07948853583 1.16231876628 6.40181131382 0.362877960147 -7.07024140743 0.319077575337 -0.651357288867 
337975997.834 -1.75147491173 0.984547267195 4.42478259732 0.499844145199 1.97668704899 0.542002647485 -0.65933886408 
129699509.506 -1.77503046275 0.660378516137 8.34089440202 0.640145391252 1.09344998052 0.15900710128 -0.4 
37217136360.8 -0.470955019899 -0.351042639437 1.78760124098 0.249901013585 -5.90309693621 0.0548543633192 -0.4 
14747929653.7 -1.48597622818 -0.24762265963 10.6313051283 0.0497556415162 -1.67915331162 0.0 -0.474061507508 
11401223.514 0.188500664885 0.0623808100228 7.37960902782 0.992075879442 -1.77137583307 0.198346512235 -1.45826348648 
117539274293.0 -0.133778573685 -0.589274569803 9.77094182223 0.108450938412 1.72651860085 0.0 -1.1147296067 
365547470474.0 -0.749317982053 1.57059758555 9.92308674792 0.117773707587 -7.16955768564 0.47694431635 -1.42871564887 
262140499.575 -1.9687831123 1.8823916235 9.9678860975 0.449005063699 0.0117853782108 0.0 -0.4 
40493713812.2 -0.813719574178 0.224822678691 6.561169094 0.23003073764 0.919205465855 0.477225545854 -0.593132262511 
2.44691978953e+12 0.122528127682 1.046416926 1.96971212375 0.508739828943 -7.98354373268 1.27067804197 -1.19949940317 
23266665843.4 -1.87919188674 0.126611628536 7.33519042463 0.161941902566 -8.39965017303 0.0 -0.4 
3.62366756782e+13 -0.100067414723 0.59857053677 13.5074916786 0.0351681893484 -6.14349521034 0.568761516122 -0.787024708274 
100108080204.0 -1.29272867652 0.687605928835 7.49129855551 0.794740284782 1.75346670753 0.0 -0.966535554676 
430556845.14 -0.359493867424 -0.824193934037 0.127074070964 0.378217453574 1.39566645923 0.0 -0.823863734984 
10544247414.5 -1.00179969483 -0.195570583785 13.631860325 0.170223380217 -2.09912091512 0.602501110058 -0.477749469343 
760030805.554 -0.303969921276 -0.339663285407 11.2361244419 0.367596423532 0.404774525423 0.248200296087 -0.866871792759 
17838602.4649 -0.183821553462 1.8862183798 12.7538895895 0.606545718633 1.86104302135 0.0 -0.552513151251 
461971606.267 -0.11850132111 -0.460722870343 7.03113466351 0.163922297428 1.94087769128 0.277437669344 -0.540495649301 
879078366.006 0.168135732485 0.232179562046 7.72514918522 0.276065126236 1.20049988516 0.621604292977 -0.697529809055 
3.74133608818e+12 -0.351695216382 1.84161472724 1.44509078815 0.993643934119 1.00151062851 1.06247103651 -0.4 
597678929046.0 -1.12474135132 0.678787649107 1.91631367365 0.250099516508 1.20643725712 0.455824106718 -0.613390378148 
2.98198252037e+12 -1.59609285384 -0.70653825702 4.48810202989 0.911502008798 -9.0340663296 1.08479660708 -1.05588399013 
29451652259.8 -1.16088979618 -0.259430806766 13.6558284893 0.841446794922 1.51183478075 1.27500712591 -1.09210081831 
136113696.898 -1.00243513039 0.0526279520874 8.87255970296 0.215766293555 -6.14360732242 1.31393727934 -0.4 
71429189.8532 -0.712414753811 1.42561096695 12.9092503813 0.990125777414 -4.46185494961 0.459950071779 -0.556152278151 
2.01982317581e+12 -0.0675868491375 1.23478555537 1.02107372592 0.378377835755 0.432395112392 1.13706644682 -1.00645720656 
121488605291.0 -1.02073442326 1.76368113669 11.2509196835 0.360926973972 -4.19894841431 0.712829723705 -1.09378684902 
46411248132.7 -0.91202702886 -0.938367398097 5.170598247 0.212910703841 1.24029919855 0.973486289151 -0.743491401638 
193436049319.0 -1.11463246052 0.431264363936 0.997031735289 0.757716446632 -6.0791190598 0.00270313633837 -0.778617493168 
392348797963.0 -1.94951478104 1.03174625674 3.0282642316 0.704525793618 -8.61257490042 0.535643091395 -0.604598071478 
141284381473.0 -1.74457771796 -0.288806051208 8.16450520735 0.269141784085 -3.80802604368 0.273989955325 -0.89148071959 
1.28808371073e+12 0.188948426283 1.45619932314 11.0665090466 0.437836527102 0.0119061674551 0.817953039726 -0.792333406223 
101739467469.0 -1.20868413491 0.0818030087158 11.3132300142 0.241305031974 -8.8152133859 0.539043901981 -0.824046062997 
2233246328.24 0.0585991933671 0.907675847498 10.0740322185 0.0347690342198 -3.79550499973 0.585214025105 -0.684457046179 
125537821121.0 -1.22293706905 -0.506418261785 6.43529295012 0.577964352566 -3.42027530895 0.494186548421 -0.4 
717244261.238 -1.2332111934 1.43876242507 0.251033627715 0.407134092456 -6.63003713915 0.637010792875 -0.849718583325 
1.56815518744e+13 -0.753663445658 1.86924959439 12.9054960883 0.863418302196 -1.11650394029 0.949430943025 -1.10542886561 
15680187677.8 -0.853633484152 1.79087745117 12.3091472889 0.0482069066856 -2.16503478445 0.221901823777 -0.4 
155964550.164 -0.575064805845 -0.699610878898 7.14216107297 0.671733933762 -1.51101751049 0.0 -0.641548083633 
48576766.6444 -1.17275838264 0.723574910011 10.9258746408 0.303447807376 0.483599775257 0.938119898003 -1.15670402267 
1.22159881602e+13 -1.38206270207 1.36953168358 10.3279971029 0.487352499625 0.228397802108 0.813535356467 -0.993831828078 
4809250800.72 0.144821704195 1.59332057919 11.7579001774 0.2191359086 1.07047325089 0.458628303104 -0.628107297075 
2.42405493053e+13 -1.04214601732 1.58817094641 13.528687997 0.8740870163 1.00936584355 0.593525387019 -0.4 
3.07270564618e+12 -0.0363942745023 -0.812219254401 10.3655000693 0.285103596141 1.44042792943 0.691990324823 -0.796154095361 
41738213.9259 -1.59038199969 0.709125519468 4.06352612016 0.362147836484 1.39875415917 0.778906877711 -0.4 
2.36314813752e+13 -1.79884407041 0.862155651621 11.6709029924 0.301607328086 -2.81076375313 0.945625808972 -0.4 
71103580895.2 -0.481936998641 0.823309079332 6.64108417496 0.21650722056 0.329531434126 0.47551797556 -0.712344506843 
117471721289.0 -0.826691072283 -0.386108336312 12.2797675172 0.409030128448 0.733105764981 0.0 -0.550846855326 
1.2207159296e+13 -0.533625809631 1.69104580795 4.84320069673 0.366922649251 -0.219819352753 1.0827219432 -1.70256247537 
5.11313520472e+13 -1.87846881961 0.904377776783 4.94130465539 0.403607488676 -9.73912832344 0.361602230324 -1.33026542832 
622700800.59 0.141727035416 0.276455836897 11.7663901231 0.385530999895 1.38729168326 0.81508344562 -0.890139461272 
3.58691138912e+12 -1.40488745909 1.17829863847 9.55904184705 0.648575108147 1.67194107522 0.838856442942 -0.524117243797 
36636465.9744 -1.90106601834 0.128832491528 10.5329626383 0.27273852587 -9.6193653706 0.604842922895 -0.4 
8356091346.38 -1.61099956134 -0.440107912945 5.38210388845 0.409004708494 -6.38232903367 1.04273135924 -2.04156583848 
551147880.775 -1.85345488788 1.93762670043 5.35636533913 0.922740371923 -9.12795705965 1.23749860903 -0.646254360083 
803277513.298 -1.50805560499 0.411885622969 12.2269093634 0.442998719362 1.66868739969 0.234877828089 -1.22183159146 
6675049124.19 -0.105792791079 -0.408059690199 8.27644207684 0.948916883472 -4.02880443054 1.04199257582 -1.09342514491 
226858306605.0 -0.0955210118734 0.866662308757 11.9595993921 0.210396838396 0.170157918154 1.6628476758 -0.4 
8280177824.43 -1.80614549008 1.84645229001 10.9078634971 0.660856003103 0.497505589331 0.530829171514 -0.896607311473 
7.70077509709e+12 -0.0146692065565 -0.548918398379 0.611302883421 0.0732945601533 0.758663937964 0.822830950823 -0.862544675762 
1.75642917137e+12 -0.328912564523 0.771112225414 1.33931395097 0.935083998564 -0.0422433975297 0.724463040388 -0.953729320942 
30271786.4774 -0.235224804571 0.626375876124 12.1159283324 0.5378323088 1.90839549999 1.02036409752 -0.850131148591 
5.65639811663e+12 -1.10377183386 1.35413945431 11.9808395143 0.723328809828 1.09108020276 1.11391900494 -0.4 
2.55726324521e+13 0.123085159176 1.16054452348 2.13177256431 0.343337206836 0.265655510051 0.798713591969 -0.4 
1.4740176801e+12 -0.279888725293 0.39573684939 8.15486754626 0.135955238332 -9.70213978272 1.45410325778 -0.514485088881 
393630236.408 -1.82108426738 1.20461648399 9.31122436757 0.446563625171 1.76750923451 0.951098082988 -0.4 
2.71288684112e+13 -0.459138739686 -0.603084351261 3.51471095411 0.194915414997 0.235660424778 0.445506503258 -0.4 
51172147670.3 -0.217026746734 1.81330550123 7.20570897879 0.953476160728 0.510179656201 0.154777554261 -1.48903587018 
9986868300.1 -1.17444859478 0.663594570833 5.47793582083 0.625892417552 -5.4559151144 0.316879714722 -1.38734036668 
2064105540.23 0.0350964422442 -0.75958288171 8.91609550772 0.837930604781 -8.30092015254 0.0 -1.41890991591 
486098223.308 -1.75928541602 0.797839228164 2.11884173191 0.664361528046 -1.90087746747 0.0876356079567 -0.4 
2.52238795845e+12 0.0590515327775 -0.759857928367 7.674865417 0.335110459355 1.83742561694 0.866417700257 -0.4 
79223098313.7 0.127953774397 0.598376795509 9.05824861027 0.639137301235 -7.76001349303 1.29710379162 -1.22247960236 
2.48188714331e+13 -0.502116442416 1.85901665012 11.3980125405 0.709524362412 0.00614696761592 0.0 -1.20486968366 
53510108.567 -1.2782840218 -0.60433653445 8.7430539039 0.262047099962 -3.41728621483 0.649967495452 -0.4 
6.97864104781e+13 -0.0519984732196 -0.311195055028 8.21284407913 0.326715788743 0.447246304649 1.18325887655 -0.56757378646 
411727603921.0 -0.421760846693 -0.408900753287 3.39363249064 0.525430864338 0.546450641058 0.0 -0.893806315059 
63715881044.7 -0.358697958072 0.857002275445 5.28596678855 0.441574012929 -4.42592425606 0.848144551758 -0.623186761127 
2.51078983913e+13 -0.526204042872 -0.462476304882 9.01803333697 0.577866322923 -3.25746293001 0.428541808031 -0.70815661888 
146895121870.0 -1.17149542985 1.71951681624 6.44558886552 0.129191395215 -4.28798111775 0.175696740588 -0.634892501814 
942143329.08 -1.34973232215 -0.623194495682 11.6426883336 0.616887373532 0.278504992015 0.491816289353 -1.47456646999 
533221644651.0 -0.150928407282 1.93846011545 11.3835016112 0.0890072728882 -7.2607373255 0.59076016002 -0.4 
2.01820565555e+13 -1.59287249847 -0.561491548598 3.39506703152 0.336953440673 0.945642888022 0.0178504683557 -0.435462506411 
1.1934608658e+12 0.0862835038077 0.377832308338 13.9501695322 0.328214138724 -2.09547513714 0.0 -1.4729335198 
17535824.4274 -0.0431106055511 1.93284402585 9.45276583809 0.59220450121 0.0629347814786 0.984648133267 -1.73269959745 
486504922699.0 -1.91939884806 0.750915793226 10.0385136395 0.331813140422 -6.80980522135 0.596139522839 -0.4 
77232887932.9 -0.196861683991 -0.411670443242 13.2956270354 0.668262592666 -3.45326893954 0.0 -0.453062247229 
282806772091.0 -0.977533802547 -0.502180368759 5.73928877568 0.387678580607 0.0369841949387 0.357250433255 -0.4 
7.07844758524e+12 -1.97590923291 0.297890129235 6.13272807931 0.485043072893 -6.30360627208 0.664081977136 -0.978343624495 
95782544344.7 -0.215202286895 0.247054509936 10.0692354931 0.936149417955 0.138544454313 0.539198730233 -1.44469990184 
2.15109776624e+12 -0.75264633933 -0.022488653342 4.79187056625 0.917352210656 0.201411222491 0.726600052215 -0.970466510291 
50959621201.8 0.0279601303062 -0.321979194092 8.59774759359 0.694746193697 -7.89830851284 0.138908946683 -0.601478551019 
6.72473079905e+13 -0.0748453782772 0.425097876043 13.6774683343 0.850466002626 -8.71130118001 1.13819685458 -0.485509008274 
22318483.8762 -0.567457826457 -0.671798629563 4.74452867873 0.224729987413 -0.875696332522 0.726559033136 -0.904216442857 
15914622.8624 -1.13643047082 1.84542932864 10.7785818678 0.643919235844 0.659491638674 0.88670083243 -0.4 
145713677.622 -1.04365874825 -0.716712539642 0.282793254023 0.63010676238 -5.60042733709 1.08236027831 -0.4 
6.81776701256e+13 -1.12153253449 0.812151453344 8.2188064451 0.612075164498 0.963545978588 0.443740236633 -1.46403785409 
7794751183.97 -0.0873207593317 1.90942007286 9.21298910036 0.718180265278 1.74486575109 0.643002025319 -0.445230766149 
2.60093691902e+12 -0.546592712297 1.74884185932 11.5740763709 0.682260759479 0.54507906109 1.00484283858 -0.968842529011 
661497115.85 -0.390721561159 1.72512901541 6.678749787 0.147456737322 -7.95667318368 0.542171604383 -0.4 
4738871859.28 -1.71775954443 -0.70763322436 7.03951655302 0.642155041186 -0.166595931981 0.781214842062 -0.4 
31969470966.2 -1.40283779145 -0.152040212028 6.51862781764 0.765696330136 -6.35498548614 0.568303215234 -0.989044173607 
399124640.037 -0.597034679574 -0.302411848103 0.18767033759 0.999869852983 1.31769546896 0.0 -1.01828580983 
17140816.1004 0.116493974895 1.87616904764 10.3638823802 0.0630944444838 -4.53912346986 0.248628295196 -0.992427203308 
9.91121550846e+12 -1.28783579272 0.0771718424329 11.6373163707 0.745030015977 1.59775913823 0.0 -0.697462446564 
1.20642239607e+12 0.108663620179 1.86736935212 8.64139348867 0.8849598367 1.97785257751 0.23355354529 -0.4 
187698511.534 -1.39191618351 -0.245715646104 12.5634920202 0.214965365197 0.74086167977 1.18750026206 -0.830881028458 
1.07754002674e+13 -1.44970697154 1.44515822921 11.0114897613 0.816454227473 1.77614349321 0.767677638056 -0.602882764627 
4.89369018942e+13 -0.154699610246 0.030717238003 10.2500460441 0.246721076725 0.00341930680175 0.538761016025 -0.4 
13350230.0298 -0.10810453787 -0.687546906113 6.28829774407 0.756999914572 0.693653933537 0.967812952129 -0.456055037959 
6492856864.05 -0.973860037452 0.0309356938395 12.2887864692 0.576647449124 -1.59658474441 0.402797229684 -1.73598861619 
4.62664372762e+12 -1.3525571206 -0.243592099375 7.0138480498 0.205616586344 0.230912765206 0.619041729342 -0.4 
1925652277.58 -1.16873662114 1.10964275471 6.01848626917 0.0386561374283 -4.06590092399 0.0 -0.780723182964 
3.38238098043e+13 0.0201856191864 0.330215347566 3.31479036105 0.274182519182 -1.52496658746 0.0 -0.684662351617 
566141866068.0 -1.14245757467 -0.9889920924 1.24276653965 0.572538020806 -5.37274101742 1.25291444705 -0.4 
1.77420382623e+12 -1.7833432609 -0.953987958368 2.52397575853 0.365608021484 1.54677894721 0.34680786213 -0.836828420789 
1.36836219365e+13 -0.269437907381 1.35324791084 4.38783377969 0.607609637541 -9.86721648067 0.629548959307 -0.598343208826 
3.371630445e+13 -0.127754912578 0.30653079722 3.87665362343 0.142221186997 -4.70807024531 0.916979669543 -0.4 
544375770381.0 -0.161040761157 0.188943968146 0.710151492446 0.438876275743 1.18203917258 0.677755687306 -1.0627037357 
467520737.282 -0.899431305801 -0.0388030039986 2.34483311958 0.932509561204 -6.14574322154 1.27254566916 -1.00608913839 
36636013299.1 -1.50017797977 1.67065304017 13.1146004405 0.651992286096 -3.52530406329 0.613831922878 -0.4 
58974684437.7 -1.92125722111 1.29038429847 11.0094455512 0.138995915389 0.207336583284 0.389558974115 -1.16727671819 
6.61046322349e+12 -0.315800115492 1.56854359956 5.13671045637 0.450738345723 0.194082292227 0.511446909025 -0.926502642856 
925257450111.0 -0.453910406944 -0.880580155415 11.7565122215 0.207798264739 1.20160070772 0.928130302369 -0.4 
182030238432.0 -0.480303719435 -0.343079584611 2.59017558451 0.807997276108 1.05065393558 0.0 -0.671682359552 
10145751322.7 -1.88177331071 1.3711535994 4.80728049057 0.0256562385056 -2.15644081309 1.02506901805 -1.04927344244 
9.71849429911e+13 -0.123688965208 0.531418327679 12.6595387166 0.798950215772 -9.03057655989 0.391823234297 -0.4 
45708753.4904 0.174763648524 0.42370672646 10.2094522469 0.951838052476 0.918773304914 0.399213425418 -0.767165112499 
104441651117.0 -0.663230831773 1.32391295215 0.405641134596 0.122747563479 -7.94873153584 0.452729852607 -1.38121709145 
1995170910.09 -0.280059880429 -0.21178996019 3.01666719188 0.941851975377 0.666558296863 0.125243728036 -1.04285014272 
611461142599.0 -1.56875791071 -0.806675938913 4.81161315291 0.4723224858 -7.12605662772 0.918226403557 -0.4 
7870362747.84 -0.0648642044273 -0.715049344123 10.9787401254 0.101396607698 1.66630243645 0.835732846605 -0.675133564167 
403746609205.0 -0.36960390512 0.560552216464 3.50076181855 0.863906815862 -1.39265845755 1.71774651301 -1.75985637875 
986189217738.0 -1.73269475389 0.681813584191 8.5294758383 0.0949899038581 -5.62345507865 0.324947247366 -0.487610185681 
1280406275.22 -0.289683986305 1.86686868548 11.0352776246 0.174520815952 0.237959789261 0.348129822924 -0.4 
159723602.248 -0.972124533279 -0.201688983411 6.33996008801 0.0607296310737 0.546123300355 0.0 -0.4 
586364640.482 -0.0989412549954 1.1986344832 3.27715616082 0.869417340147 -9.70411291931 1.2328533824 -1.62229541049 
326849396818.0 0.0879659391259 0.533901508377 11.6925697614 0.260363251873 -3.24730212909 0.470736708842 -0.428371737746 
594811240.843 0.119482199414 0.152082760009 2.432469725 0.361361351172 -8.08608732735 0.273031706056 -1.39446883465 
90068564.3498 -1.43308403147 0.273077983835 13.3210763912 0.852149897019 0.354080799423 0.437754751897 -0.4 
148209645.688 -1.95362161324 -0.000814472628807 8.16204669693 0.110735100346 1.64183929041 0.0 -1.53626322824 
1540676582.09 -1.90573032938 0.849580766555 10.1222148742 0.0946474240522 -7.91240269695 0.196986242485 -0.616671405821 
289819056909.0 -1.4676732628 -0.325964751643 5.55466251307 0.810718968238 -3.64530845197 0.0 -1.10423060159 
1110948529.49 -1.14158308395 0.796106600107 9.92805214077 0.263313407689 -8.13077224556 0.722882710185 -0.655711117655 
1.87449581589e+13 -0.436730077907 -0.482694140207 8.66732768214 0.980930332093 1.9079244338 0.0 -1.41560417863 
7.20561406823e+12 -1.84784386627 -0.636188985819 1.31587783336 0.656779796274 1.11055375069 0.468005924815 -0.48254357264 
6997755704.94 -1.75020285943 0.0992856515309 10.9729892328 0.131388593743 0.406305307826 0.273354444032 -0.647433348869 
31753400420.9 0.0254220946356 0.48288163312 2.41602959616 0.0809774526838 1.89440404825 0.0335333918834 -1.02630531429 
2048116620.22 -1.62986070291 0.317919700305 11.0019904535 0.44798368628 -2.99005041032 0.0 -0.734924022018 
75318298717.9 0.0373470330634 -0.0209752084722 11.2340416155 0.501242340491 -8.34591351495 0.789246080211 -1.74331270311 
141688052.238 0.0996055396449 1.26471049043 5.38289403043 0.87890578563 0.162066002902 0.838029516838 -0.885542047755 
3975118521.42 0.0816458798792 1.60108536754 3.22252825087 0.730351930914 -8.86448158708 0.118674824922 -0.679420539261 
612142291095.0 -1.67492131074 0.851541877834 12.0978423451 0.235574725395 0.561584420868 0.224353346881 -0.867624367887 
9.39689539886e+12 -0.71523880167 -0.805436713865 0.954334641841 0.81028550414 -4.27590205499 0.49252513208 -0.583861511823 
491239714.162 -0.599936042324 0.279172273405 9.29150217475 0.636454009754 0.108796024444 0.0 -0.507196563331 
1902404509.28 -1.61799606889 -0.519124478 5.10690652867 0.185897140143 -9.5122295761 0.475926593574 -1.11168645579 
180583826592.0 -0.150668513952 0.0274840752594 13.8160815699 0.271944078781 1.24910388587 1.10242842018 -0.546701869994 
49101127904.0 -1.81102381896 1.257063232 7.24502148703 0.652303020323 0.771201544028 1.21082036854 -1.42779891601 
1615666853.45 -1.30290318448 1.43667524276 11.2259600807 0.667194498858 -8.69237026129 0.256965885398 -0.407314134466 
1.97313834337e+13 -0.347008611666 -0.978864291736 5.60672795161 0.508619904713 0.96441211276 1.26494700844 -0.4 
17181901632.3 -1.29958388325 1.30194374 1.86655499946 0.817185717427 0.417970649063 0.0 -0.4 
519324406.035 -0.416758451803 -0.818142028198 7.42619965546 0.207516961208 -8.83773753833 0.889556217747 -0.512784884267 
1.54439497984e+12 -0.094838925777 1.25158800674 3.94228170478 0.0796376686163 -0.661105609348 0.580318602404 -0.99749223682 
719619929.723 -0.439822544221 1.99638129378 9.09362903131 0.840857618319 0.792053578857 1.21400515911 -0.714551322356 
342794611.241 -1.22694369606 1.4384167578 12.3280663058 0.518067055542 -1.07497872109 0.0 -0.4 
1.007306879e+12 -0.598584374238 1.29604539599 0.843043463516 0.693753724341 -0.705299413804 0.451987224362 -0.752265384326 
4.80062619805e+12 0.159954507558 0.286299430307 2.89869914155 0.953552130244 -4.70701190505 0.834712131809 -0.4 
2.0982278836e+12 -1.35333598719 -0.118416888283 1.17733160976 0.103628548968 -3.29184109549 1.72581587258 -0.975231187229 
