# id z zbest use_grism1 s0 s1 Ha_flux Ha_error Ha_scale_to_photom Ha_EQW_obs Ha_EQW_obs_err OIII_flux OIII_error OIII_scale_to_photom OIII_EQW_obs OIII_EQW_obs_err OIIIx_flux OIIIx_error OIIIx_scale_to_photom OIIIx_EQW_obs OIIIx_EQW_obs_err OII_flux OII_error OII_scale_to_photom OII_EQW_obs OII_EQW_obs_err uvj_flag sn_F160W sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta
26332.0 1.55742 1.558 1.0 -0.2 0.066 17.83 4.89 1.207 328.397369224 108.116773936 4.46 3.12 1.228 63.2004129161 37.8780176897 0.0 0.0 1.24 0.0 0.113395531434 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 34.17854785 64.034 61.286 2.7478 562260000000.0 11459000000.0 0.0 1.5574 2.0 209.3 18.55 6947800000.0 7639200000.0 -0.6
9419.0 1.33264 1.333 1.0 0.012 0.25 27.16 1.54 0.966 237.147609575 17.2465532615 19.05 2.95 1.034 112.923554428 19.1928458742 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 64.5970750187 16.773 11.093 5.6803 101770000000.0 23688000000.0 0.0 1.3326 2.0 52.42 22.53 21464000000.0 15792000000.0 -1.59
8248.0 1.40368 1.404 1.0 -0.205 -0.585 5.1 1.15 1.317 151.829694468 43.7745456966 0.66 1.63 1.124 14.049291087 28.7018238701 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 39.5131798287 21.383 20.423 0.96004 187360000000.0 4003500000.0 0.0 1.4037 2.0 80.78 21.17 2614600000.0 2669000000.0 -1.05
4366.0 1.21666 1.216 1.0 -0.024 0.051 9.09 0.92 1.022 213.014174479 24.1760125594 11.07 2.5 1.036 154.71023973 41.8738101468 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 50.0446305477 5.4754 3.0916 2.3837 28364000000.0 9940500000.0 0.0 1.2167 2.0 22.53 13.54 10778000000.0 6627000000.0 -1.82
19739.0 0.93093 0.93 1.0 -0.25 -1.804 4.54 1.35 1.074 186.630276602 64.2954431284 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 25.6626614051 2.7217 1.9381 0.78354 17781000000.0 3267500000.0 0.0 0.9309 2.0 38.93 16.67 3769500000.0 2178300000.0 -1.89
5196.0 0.67113 0.676 1.0 0.051 0.0 80.05 7.05 0.95 188.734568825 17.634774075 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 100.732604144 4.9996 1.7064 3.2931 15655000000.0 13733000000.0 0.0 0.6711 2.0 64.81 40.98 11098000000.0 9155300000.0 -1.32
2137.0 0.92418 0.922 1.0 -0.373 0.656 7.02 1.94 1.553 329.345487428 117.281127545 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 11.0979010715 -99.0 -99.0 1.4641 -99.0 6105600000.0 2.0 0.9242 2.0 -41.12 21.85 7188800000.0 4070400000.0 -1.92
6420.0 0.97981 0.98 1.0 -0.023 -0.011 11.24 0.98 1.022 165.010783863 16.8551527672 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 64.8481853145 3.1981 1.7078 1.4903 15668000000.0 6214800000.0 1.0 0.9798 2.0 28.87 33.32 5681500000.0 4143200000.0 -1.57
23933.0 0.89838 0.899 1.0 -0.164 0.979 16.19 1.53 1.32 183.08241764 20.1224201688 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 91.4443668356 7.1023 5.0005 2.1018 45876000000.0 8764700000.0 0.0 0.8984 2.0 110.9 22.06 6873700000.0 5843100000.0 -1.24
11569.0 1.34082 1.34 1.0 -0.171 -1.114 4.03 0.81 1.316 198.511632676 51.4520552627 6.5 1.99 0.973 148.960620637 50.7300860382 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 26.9569673493 1.9477 0.34495 1.6027 3164700000.0 6683700000.0 1.0 1.3408 2.0 1.587 24.38 6636500000.0 4455800000.0 -1.62
16266.0 0.82668 0.828 1.0 -0.149 1.508 11.23 2.57 1.466 196.082510347 55.4557995927 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 35.0595343179 -99.0 -99.0 1.7415 -99.0 7262200000.0 2.0 0.8267 2.0 -11.83 19.34 8107800000.0 4841500000.0 -1.85
7985.0 1.21444 1.215 1.0 -0.049 -0.709 22.17 2.2 1.079 163.147341992 17.9774570546 0.34 1.09 0.89 1.26894384133 4.81385813118 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 66.6091860132 8.9296 2.7679 6.1617 25394000000.0 25695000000.0 1.0 1.2144 2.0 20.35 21.69 23174000000.0 17130000000.0 -1.5
20224.0 1.51809 1.517 1.0 -0.008 -0.46 12.86 1.37 1.088 175.061256746 24.2088249427 5.86 2.77 0.961 45.2406387381 19.971486325 0.0 0.01 0.902 0.0158850557367 0.33358617047 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 47.4384627688 11.096 5.8093 5.2866 53296000000.0 22046000000.0 1.0 1.5181 2.0 20.34 25.57 17882000000.0 14697000000.0 -1.37
7362.0 1.08966 1.087 1.0 -0.138 1.24 5.28 0.93 1.177 162.409195754 31.7515768115 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 42.8349269106 -99.0 -99.0 1.7674 -99.0 7370300000.0 2.0 1.0897 2.0 -2.139 18.01 7669100000.0 4913500000.0 -1.68
9156.0 0.93964 0.94 1.0 0.079 -0.028 31.72 1.11 0.922 150.141263327 5.82066775278 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 173.961715419 20.144 17.722 2.4219 162590000000.0 10100000000.0 0.0 0.9396 2.0 346.0 23.34 4918900000.0 6733200000.0 -0.42
22785.0 1.2423 1.242 1.0 -0.087 -0.076 10.74 1.33 1.095 192.949203942 26.4103821969 14.18 3.34 1.073 137.853989208 36.1905186639 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 55.304233488 7.6801 2.4669 5.2132 22632000000.0 21740000000.0 1.0 1.2423 2.0 16.27 24.41 25636000000.0 14493000000.0 -1.91
9003.0 1.2034 1.202 1.0 -0.26 -1.47 5.74 1.28 1.361 210.933103386 53.5263683398 0.34 0.96 0.914 5.13297630934 18.957066352 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 29.7913547857 -99.0 -99.0 1.7083 -99.0 7123800000.0 2.0 1.2034 2.0 -13.98 26.79 6378800000.0 4749200000.0 -1.49
19767.0 0.6913 0.689 1.0 -0.068 -0.163 30.82 2.04 1.031 155.442558978 11.7897475315 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 107.317597378 4.5223 2.7528 1.7695 25255000000.0 7379200000.0 0.0 0.6913 2.0 98.52 25.6 5836800000.0 4919500000.0 -1.29
15188.0 0.92034 0.922 1.0 -0.67 1.621 8.46 1.91 2.316 231.557953279 59.1926429695 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 45.330111396 2.8114 0.85891 1.9525 7879900000.0 8142300000.0 1.0 0.9203 2.0 17.86 26.46 8352900000.0 5428200000.0 -1.75
8273.0 0.86451 0.865 1.0 -0.138 -0.15 7.22 1.0 1.125 165.550198175 27.5407479713 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 61.761170787 1.826 1.6629 0.16314 15256000000.0 680310000.0 0.0 0.8645 2.0 39.93 23.06 595680000.0 453540000.0 -1.65
22965.0 1.26144 1.261 1.0 -0.412 0.082 5.49 1.35 1.503 169.241722089 44.2151903212 0.06 0.2 1.537 1.12317815197 7.0928258101 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 61.8614744937 7.2084 4.4762 2.7322 41066000000.0 11394000000.0 0.0 1.2614 2.0 27.44 10.44 11774000000.0 7595700000.0 -1.75
3157.0 1.03297 1.033 1.0 0.004 -0.432 15.5 1.48 0.976 206.14667211 22.3121836525 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 31.9038143733 6.8021 2.1118 4.6904 19374000000.0 19559000000.0 0.0 1.033 2.0 29.26 22.73 23585000000.0 13040000000.0 -1.94
18951.0 0.72806 0.728 1.0 0.047 -0.784 17.56 2.67 0.809 162.795273312 30.0741872389 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 53.5654067801 2.3329 0.55739 1.7755 5113700000.0 7404100000.0 1.0 0.7281 2.0 17.79 23.76 8696800000.0 4936100000.0 -1.95
20219.0 0.90313 0.903 1.0 -0.003 -0.7 5.52 1.38 0.926 138.53493981 36.5870959945 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 38.0968509575 2.5689 1.6957 0.87314 15557000000.0 3641100000.0 0.0 0.9031 2.0 37.12 21.48 4098300000.0 2427400000.0 -1.85
8388.0 1.43757 1.438 1.0 -0.37 0.904 9.56 1.07 1.283 166.567524215 24.4300676493 1.02 1.75 1.638 23.0106212334 30.5222003881 0.0 0.0 1.856 0.0 0.0656391406196 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 71.7506846566 119.4 118.32 1.0815 1.0855e+12 4510200000.0 0.0 1.4376 2.0 446.2 25.67 4200300000.0 3006800000.0 -1.51
4086.0 1.21555 1.216 1.0 -0.052 1.365 7.2 1.19 1.0 148.405587777 27.6635598384 0.0 0.0 1.446 0.0 0.726681862292 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.5301828997 -99.0 -99.0 0.89412 -99.0 3728600000.0 2.0 1.2155 2.0 -10.35 22.77 1783000000.0 2485700000.0 -0.42
17060.0 1.23334 1.233 1.0 -0.418 -0.682 4.05 1.08 1.567 176.636786159 52.195366581 4.47 5.75 1.303 94.0743460467 80.5072223665 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 44.2368708457 -99.0 -99.0 1.9483 -99.0 8124500000.0 2.0 1.2333 2.0 -25.64 21.08 8980700000.0 5416300000.0 -1.83
11014.0 0.94061 0.941 1.0 0.053 0.167 30.64 2.33 0.964 199.679482225 17.3914387744 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 91.7084737167 15.688 13.361 2.3274 122580000000.0 9705600000.0 0.0 0.9406 2.0 260.0 23.6 6715100000.0 6470400000.0 -0.89
25989.0 1.16734 1.167 1.0 -0.145 0.413 20.09 1.6 1.148 275.014533945 28.0159089022 31.25 8.85 1.284 297.908957524 94.4198879733 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 64.9401353462 7.01 3.1645 3.8456 29032000000.0 16037000000.0 0.0 1.1673 2.0 27.65 18.72 14676000000.0 10691000000.0 -1.5
19726.0 1.53324 1.533 1.0 -0.033 -0.534 9.94 1.05 1.133 189.180654024 24.7035417094 8.41 1.52 0.98 86.0005368619 17.1045775371 0.75 0.96 0.911 6.50945034817 7.93450285011 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 52.1731380856 5.001 0.53044 4.4706 4866400000.0 18643000000.0 1.0 1.5332 2.0 1.838 22.91 18808000000.0 12429000000.0 -1.65
19723.0 1.26031 1.26 1.0 0.07 -0.087 14.14 2.23 0.937 152.722414182 29.8543120191 0.01 0.04 0.915 0.0486658909619 1.72100287129 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 70.041937937 10.057 7.9309 2.1263 72760000000.0 8867000000.0 0.0 1.2603 2.0 48.82 24.45 6068500000.0 5911300000.0 -1.11
9474.0 1.321 1.315 1.0 -0.349 -0.112 6.8 2.33 1.431 177.289961224 74.1749246015 0.07 1.91 1.389 1.11589831969 35.2089616545 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 30.714691192 -99.0 -99.0 3.7696 -99.0 15720000000.0 2.0 1.321 2.0 -23.57 23.0 18083000000.0 10480000000.0 -1.88
18077.0 1.25353 1.253 1.0 0.008 0.329 9.53 1.6 0.974 174.326501089 32.8595581155 6.7 6.57 1.065 83.0696729132 58.1842708994 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 42.8494421162 -99.0 -99.0 2.7938 -99.0 11650000000.0 2.0 1.2535 2.0 -11.98 24.2 11471000000.0 7767000000.0 -1.65
16718.0 0.7914 0.787 1.0 -0.04 -0.125 9.15 3.93 1.019 140.108295188 61.175616836 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 31.0751214029 2.8199 1.7061 1.1138 15653000000.0 4644500000.0 0.0 0.7914 2.0 45.87 25.29 4659900000.0 3096300000.0 -1.62
9793.0 1.40248 1.402 1.0 -0.023 -0.563 7.28 1.19 1.094 200.392927308 46.8016383071 7.03 2.25 0.94 103.380673304 38.447770637 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 22.5255872204 10.739 7.8906 2.8486 72390000000.0 11879000000.0 0.0 1.4025 2.0 31.27 17.39 12314000000.0 7919300000.0 -1.69
8229.0 1.16842 1.168 1.0 -0.069 -0.143 9.62 0.91 1.073 156.699347912 16.8786489702 1.07 2.14 1.033 9.88277178775 20.0053495172 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 67.9084522462 12.568 9.254 3.3141 84899000000.0 13820000000.0 0.0 1.1684 2.0 80.54 24.68 14239000000.0 9213500000.0 -1.61
26306.0 0.97783 0.978 1.0 -0.055 0.136 18.9 1.81 1.067 261.635226486 29.6183190669 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 42.3182583878 6.3024 4.4892 1.8133 41185000000.0 7561600000.0 0.0 0.9778 2.0 76.45 22.97 6620500000.0 5041100000.0 -1.37
20206.0 1.12655 1.127 1.0 -0.192 -0.113 7.45 1.0 1.211 223.248924314 52.173708589 0.0 0.0 1.175 0.0 3146.17102819 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 45.4109701804 -99.0 -99.0 1.5168 -99.0 6325400000.0 2.0 1.1265 2.0 -8.501 30.95 5778700000.0 4216900000.0 -1.55
15852.0 1.18475 1.184 1.0 -0.605 1.32 10.81 1.22 1.774 281.460121295 39.5926307358 7.37 31.46 2.535 157.455086394 142.789792882 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 52.0782680037 5.3234 1.6846 3.6388 15455000000.0 15174000000.0 1.0 1.1847 2.0 13.83 20.29 15250000000.0 10116000000.0 -1.66
11863.0 0.73239 0.732 1.0 0.113 -0.46 33.85 3.14 0.812 139.824173541 15.2852417758 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 104.185365116 8.0875 7.0489 1.0386 64669000000.0 4330900000.0 0.0 0.7324 2.0 222.1 16.26 1965900000.0 2887300000.0 -0.19
15306.0 0.75242 0.75 1.0 -0.436 -1.312 6.25 2.5 1.195 143.898152269 61.5320528184 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 32.0983638892 1.2218 0.36172 0.86009 3318600000.0 3586700000.0 1.0 0.7524 2.0 10.75 21.81 4152100000.0 2391100000.0 -1.9
13148.0 0.7914 0.792 1.0 0.011 0.07 11.01 2.49 1.002 139.516579212 35.8323099252 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 58.9980000185 1.2594 0.18601 1.0734 1706500000.0 4476200000.0 1.0 0.7914 2.0 5.001 21.82 4117800000.0 2984200000.0 -1.63
18954.0 1.25579 1.256 1.0 -0.06 0.924 8.25 1.59 1.008 170.206446522 38.0398884648 1.22 5.58 1.295 19.5674242726 43.6565460437 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 50.111319054 10.218 7.4732 2.7447 68561000000.0 11446000000.0 0.0 1.2558 2.0 46.8 25.68 11939000000.0 7630600000.0 -1.76
24164.0 0.81939 0.824 1.0 -0.155 -0.054 11.4 3.36 1.157 162.532497156 52.7539450035 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 48.4446219569 1.7999 0.22684 1.5731 2081100000.0 6559900000.0 1.0 0.8194 2.0 5.8 19.67 7051900000.0 4373300000.0 -1.83
24909.0 1.13507 1.135 1.0 -0.031 0.175 6.6 1.11 1.031 159.788672034 28.6407471418 0.0 0.0 1.081 0.0 0.590144585423 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 48.3852236321 3.2482 1.6229 1.6253 14889000000.0 6777800000.0 1.0 1.1351 2.0 15.77 18.51 6379200000.0 4518500000.0 -1.56
13399.0 0.92707 0.927 1.0 -0.379 3.185 4.58 1.1 2.018 296.102373033 93.4735116005 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 24.9953698821 -99.0 -99.0 0.53902 -99.0 2247800000.0 2.0 0.9271 2.0 -7.853 19.16 2386600000.0 1498500000.0 -1.81
8491.0 0.82942 0.827 1.0 0.008 -0.034 65.6 4.41 0.987 163.991866275 11.4571831509 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 107.820398488 16.025 7.7204 8.3047 70830000000.0 34632000000.0 0.0 0.8294 2.0 194.7 26.42 37552000000.0 23088000000.0 -1.81
19004.0 0.74456 0.744 1.0 -0.046 1.549 6.02 2.17 1.429 257.165130463 117.771816389 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.3663709922 0.54011 0.19451 0.34559 1784500000.0 1441200000.0 1.0 0.7446 2.0 5.913 19.72 1307000000.0 960790000.0 -1.6
13739.0 1.21998 1.219 1.0 0.016 -0.384 21.28 2.03 1.0 157.032946243 16.1668123136 6.34 5.83 0.901 24.9641888666 19.8560347391 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 66.7125829502 11.175 4.8362 6.3386 44369000000.0 26433000000.0 0.0 1.22 2.0 34.8 29.32 25975000000.0 17622000000.0 -1.67
14214.0 1.40128 1.401 1.0 -0.137 -0.423 21.95 1.06 1.206 296.725079957 20.8888592751 18.79 1.54 1.076 133.562100213 13.4886393923 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 92.8882522815 8.7096 1.4822 7.2274 13598000000.0 30139000000.0 1.0 1.4013 2.0 5.886 12.91 28163000000.0 20093000000.0 -1.53
